Latitude,Longitude,Comment,Depth,G&G-DO
1135.51354N,12229.23124E,13,6.915,6.328
1135.51354N,12229.23124E,13,6.947,6.335
1135.51354N,12229.23124E,13,6.981,6.335
1135.51354N,12229.23124E,13,7.01,6.331
1135.51354N,12229.23124E,13,7.034,6.331
1135.51354N,12229.23124E,13,7.057,6.336
1135.51354N,12229.23124E,13,7.074,6.331
1135.51354N,12229.23124E,13,7.091,6.329
1135.51354N,12229.23124E,13,7.117,6.328
1135.51354N,12229.23124E,13,7.147,6.321
1135.51354N,12229.23124E,13,7.183,6.326
1135.51354N,12229.23124E,13,7.223,6.323
1135.51354N,12229.23124E,13,7.26,6.324
1135.51354N,12229.23124E,13,7.295,6.33
1135.51354N,12229.23124E,13,7.326,6.327
1135.51354N,12229.23124E,13,7.351,6.328
1135.51354N,12229.23124E,13,7.375,6.327
1135.51354N,12229.23124E,13,7.375,6.327
1135.51354N,12229.23124E,13,7.395,6.326
1135.51354N,12229.23124E,13,7.414,6.333
1135.51354N,12229.23124E,13,7.437,6.329
1135.51354N,12229.23124E,13,7.458,6.331
1135.51354N,12229.23124E,13,7.479,6.336
1135.51354N,12229.23124E,13,7.502,6.332
1135.51354N,12229.23124E,13,7.52,6.336
1135.51354N,12229.23124E,13,7.536,6.33
1135.51354N,12229.23124E,13,7.563,6.334
1135.51354N,12229.23124E,13,7.587,6.338
1135.51354N,12229.23124E,13,7.615,6.339
1135.51354N,12229.23124E,13,7.646,6.33
1135.51354N,12229.23124E,13,7.674,6.337
1135.51354N,12229.23124E,13,7.703,6.337
1135.51354N,12229.23124E,13,7.727,6.328
1135.51354N,12229.23124E,13,7.747,6.332
1135.51354N,12229.23124E,13,7.766,6.334
1135.51354N,12229.23124E,13,7.783,6.336
1135.51354N,12229.23124E,13,7.799,6.335
1135.51354N,12229.23124E,13,7.815,6.336
1135.51354N,12229.23124E,13,7.82,6.335
1135.51354N,12229.23124E,13,7.831,6.34
1135.51354N,12229.23124E,13,7.834,6.331
1135.51354N,12229.23124E,13,7.833,6.33
1135.51354N,12229.23124E,13,7.835,6.332
1135.51354N,12229.23124E,13,7.837,6.331
1135.51354N,12229.23124E,13,7.838,6.327
1135.51354N,12229.23124E,13,7.84,6.329
1135.51354N,12229.23124E,13,7.84,6.336
1135.51354N,12229.23124E,13,7.841,6.335
1135.51354N,12229.23124E,13,7.843,6.332
1135.51354N,12229.23124E,13,7.843,6.329
1135.51354N,12229.23124E,13,7.843,6.326
1135.51354N,12229.23124E,13,7.846,6.327
1135.51354N,12229.23124E,13,7.846,6.328
1135.51354N,12229.23124E,13,7.848,6.329
1135.51354N,12229.23124E,13,7.849,6.329
1135.51354N,12229.23124E,13,7.851,6.329
1135.51354N,12229.23124E,13,7.853,6.327
1135.51354N,12229.23124E,13,7.854,6.33
1135.51354N,12229.23124E,13,7.855,6.329
1135.51354N,12229.23124E,13,7.855,6.327
1135.51354N,12229.23124E,13,7.853,6.328
1135.51354N,12229.23124E,13,7.85,6.325
1135.51354N,12229.23124E,13,7.846,6.327
1135.51354N,12229.23124E,13,7.845,6.33
1135.51354N,12229.23124E,13,7.843,6.329
1135.51354N,12229.23124E,13,7.844,6.333
1135.51354N,12229.23124E,13,7.846,6.329
1135.51354N,12229.23124E,13,7.848,6.322
1135.51354N,12229.23124E,13,7.848,6.323
1135.51354N,12229.23124E,13,7.851,6.327
1135.51354N,12229.23124E,13,7.85,6.327
1135.51354N,12229.23124E,13,7.85,6.331
1135.51354N,12229.23124E,13,7.848,6.331
1135.51354N,12229.23124E,13,7.848,6.331
1135.51354N,12229.23124E,13,7.843,6.329
1135.51354N,12229.23124E,13,7.837,6.331
1135.51354N,12229.23124E,13,7.83,6.33
1135.51354N,12229.23124E,13,7.822,6.332
1135.51354N,12229.23124E,13,7.816,6.33
1135.51354N,12229.23124E,13,7.813,6.325
1135.51354N,12229.23124E,13,7.812,6.33
1135.51354N,12229.23124E,13,7.81,6.327
1135.51354N,12229.23124E,13,7.809,6.323
1135.51354N,12229.23124E,13,7.806,6.325
1135.51354N,12229.23124E,13,7.805,6.321
1135.51354N,12229.23124E,13,7.8,6.324
1135.51354N,12229.23124E,13,7.794,6.328
1135.51354N,12229.23124E,13,7.79,6.33
1135.51354N,12229.23124E,13,7.785,6.323
1135.51354N,12229.23124E,13,7.782,6.328
1135.51354N,12229.23124E,13,7.781,6.325
1135.51354N,12229.23124E,13,7.781,6.329
1135.51354N,12229.23124E,13,7.784,6.33
1135.51354N,12229.23124E,13,7.79,6.328
1135.51354N,12229.23124E,13,7.794,6.327
1135.51354N,12229.23124E,13,7.803,6.325
1135.51354N,12229.23124E,13,7.81,6.327
1135.51354N,12229.23124E,13,7.816,6.324
1135.51354N,12229.23124E,13,7.825,6.324
1135.51354N,12229.23124E,13,7.825,6.324
1135.51354N,12229.23124E,13,7.827,6.322
1135.51354N,12229.23124E,13,7.828,6.319
1135.51354N,12229.23124E,13,7.825,6.325
1135.51354N,12229.23124E,13,7.825,6.324
1135.51354N,12229.23124E,13,7.826,6.326
1135.51354N,12229.23124E,13,7.83,6.325
1135.51354N,12229.23124E,13,7.833,6.326
1135.51354N,12229.23124E,13,7.836,6.327
1135.51354N,12229.23124E,13,7.839,6.326
1135.51354N,12229.23124E,13,7.844,6.329
1135.51354N,12229.23124E,13,7.848,6.33
1135.51354N,12229.23124E,13,7.849,6.326
1135.51354N,12229.23124E,13,7.85,6.327
1135.51354N,12229.23124E,13,7.841,6.327
1135.51354N,12229.23124E,13,7.832,6.327
1135.51354N,12229.23124E,13,7.82,6.326
1135.51354N,12229.23124E,13,7.81,6.328
1135.51354N,12229.23124E,13,7.8,6.326
1135.51354N,12229.23124E,13,7.793,6.326
1135.51354N,12229.23124E,13,7.792,6.324
1135.51354N,12229.23124E,13,7.793,6.319
1135.51354N,12229.23124E,13,7.792,6.32
1135.51354N,12229.23124E,13,7.797,6.323
1135.51354N,12229.23124E,13,7.8,6.326
1135.51354N,12229.23124E,13,7.802,6.327
1135.51354N,12229.23124E,13,7.805,6.324
1135.51354N,12229.23124E,13,7.811,6.324
1135.51354N,12229.23124E,13,7.809,6.324
1135.51354N,12229.23124E,13,7.804,6.327
1135.51354N,12229.23124E,13,7.8,6.33
1135.51354N,12229.23124E,13,7.793,6.327
1135.51354N,12229.23124E,13,7.793,6.327
1135.51354N,12229.23124E,13,7.791,6.327
1135.51354N,12229.23124E,13,7.791,6.33
1135.51354N,12229.23124E,13,7.789,6.324
1135.51354N,12229.23124E,13,7.79,6.323
1135.51354N,12229.23124E,13,7.787,6.325
1135.51354N,12229.23124E,13,7.786,6.331
1135.51354N,12229.23124E,13,7.782,6.331
1135.51354N,12229.23124E,13,7.778,6.33
1135.51354N,12229.23124E,13,7.77,6.323
1135.51354N,12229.23124E,13,7.763,6.324
1135.51354N,12229.23124E,13,7.757,6.327
1135.51354N,12229.23124E,13,7.754,6.326
1135.51354N,12229.23124E,13,7.756,6.327
1135.51354N,12229.23124E,13,7.757,6.324
1135.51354N,12229.23124E,13,7.762,6.322
1135.51354N,12229.23124E,13,7.762,6.328
1135.51354N,12229.23124E,13,7.761,6.324
1135.51354N,12229.23124E,13,7.759,6.323
1135.51354N,12229.23124E,13,7.758,6.328
1135.51354N,12229.23124E,13,7.754,6.321
1135.51354N,12229.23124E,13,7.747,6.325
1135.51354N,12229.23124E,13,7.744,6.325
1135.51354N,12229.23124E,13,7.744,6.321
1135.51354N,12229.23124E,13,7.743,6.321
1135.51354N,12229.23124E,13,7.747,6.33
1135.51354N,12229.23124E,13,7.751,6.327
1135.51354N,12229.23124E,13,7.757,6.326
1135.51354N,12229.23124E,13,7.765,6.324
1135.51354N,12229.23124E,13,7.768,6.326
1135.51354N,12229.23124E,13,7.774,6.325
1135.51354N,12229.23124E,13,7.779,6.325
1135.51354N,12229.23124E,13,7.784,6.326
1135.51354N,12229.23124E,13,7.787,6.327
1135.51354N,12229.23124E,13,7.791,6.329
1135.51354N,12229.23124E,13,7.798,6.326
1135.51354N,12229.23124E,13,7.806,6.324
1135.51354N,12229.23124E,13,7.81,6.322
1135.51354N,12229.23124E,13,7.813,6.329
1135.51354N,12229.23124E,13,7.816,6.328
1135.51354N,12229.23124E,13,7.816,6.325
1135.51354N,12229.23124E,13,7.818,6.322
1135.51354N,12229.23124E,13,7.818,6.319
1135.51354N,12229.23124E,13,7.817,6.323
1135.51354N,12229.23124E,13,7.814,6.318
1135.51354N,12229.23124E,13,7.809,6.315
1135.51354N,12229.23124E,13,7.802,6.316
1135.51354N,12229.23124E,13,7.797,6.318
1135.51354N,12229.23124E,13,7.791,6.326
1135.51354N,12229.23124E,13,7.788,6.325
1135.51354N,12229.23124E,13,7.786,6.32
1135.51354N,12229.23124E,13,7.785,6.324
1135.51354N,12229.23124E,13,7.783,6.321
1135.51354N,12229.23124E,13,7.781,6.319
1135.51354N,12229.23124E,13,7.777,6.32
1135.51354N,12229.23124E,13,7.776,6.322
1135.51354N,12229.23124E,13,7.773,6.327
1135.51354N,12229.23124E,13,7.773,6.327
1135.51354N,12229.23124E,13,7.772,6.326
1135.51354N,12229.23124E,13,7.773,6.325
1135.51354N,12229.23124E,13,7.774,6.324
1135.51354N,12229.23124E,13,7.779,6.32
1135.51354N,12229.23124E,13,7.784,6.317
1135.42522N,12228.26258E,14,0.006,7.16
1135.42522N,12228.26258E,14,0.012,7.151
1135.42522N,12228.26258E,14,0.011,7.154
1135.42522N,12228.26258E,14,0.014,7.157
1135.42522N,12228.26258E,14,0.013,7.154
1135.42522N,12228.26258E,14,0.014,7.163
1135.42522N,12228.26258E,14,0.013,7.16
1135.42522N,12228.26258E,14,0.012,7.159
1135.42522N,12228.26258E,14,0.014,7.15
1135.42522N,12228.26258E,14,0.018,7.15
1135.42522N,12228.26258E,14,0.021,7.153
1135.42522N,12228.26258E,14,0.026,7.155
1135.42522N,12228.26258E,14,0.033,7.154
1135.42522N,12228.26258E,14,0.041,7.15
1135.42522N,12228.26258E,14,0.05,7.152
1135.42522N,12228.26258E,14,0.057,7.153
1135.42522N,12228.26258E,14,0.062,7.15
1135.42522N,12228.26258E,14,0.071,7.148
1135.42522N,12228.26258E,14,0.076,7.149
1135.42522N,12228.26258E,14,0.088,7.147
1135.42522N,12228.26258E,14,0.101,7.151
1135.42522N,12228.26258E,14,0.109,7.156
1135.42522N,12228.26258E,14,0.117,7.156
1135.42522N,12228.26258E,14,0.127,7.158
1135.42522N,12228.26258E,14,0.134,7.158
1135.42522N,12228.26258E,14,0.142,7.155
1135.42522N,12228.26258E,14,0.146,7.151
1135.42522N,12228.26258E,14,0.151,7.16
1135.42522N,12228.26258E,14,0.157,7.156
1135.42522N,12228.26258E,14,0.163,7.151
1135.42522N,12228.26258E,14,0.172,7.152
1135.42522N,12228.26258E,14,0.186,7.151
1135.42522N,12228.26258E,14,0.206,7.155
1135.42522N,12228.26258E,14,0.226,7.165
1135.42522N,12228.26258E,14,0.247,7.166
1135.42522N,12228.26258E,14,0.273,7.174
1135.42522N,12228.26258E,14,0.298,7.173
1135.42522N,12228.26258E,14,0.322,7.171
1135.42522N,12228.26258E,14,0.35,7.172
1135.42522N,12228.26258E,14,0.376,7.171
1135.42522N,12228.26258E,14,0.397,7.169
1135.42522N,12228.26258E,14,0.417,7.165
1135.42522N,12228.26258E,14,0.417,7.165
1135.42522N,12228.26258E,14,0.438,7.164
1135.42522N,12228.26258E,14,0.456,7.158
1135.42522N,12228.26258E,14,0.474,7.153
1135.42522N,12228.26258E,14,0.491,7.148
1135.42522N,12228.26258E,14,0.507,7.148
1135.42522N,12228.26258E,14,0.519,7.154
1135.42522N,12228.26258E,14,0.533,7.149
1135.42522N,12228.26258E,14,0.55,7.151
1135.42522N,12228.26258E,14,0.565,7.152
1135.42522N,12228.26258E,14,0.583,7.157
1135.42522N,12228.26258E,14,0.6,7.146
1135.42522N,12228.26258E,14,0.616,7.121
1135.42522N,12228.26258E,14,0.629,7.098
1135.42522N,12228.26258E,14,0.64,7.101
1135.42522N,12228.26258E,14,0.643,7.112
1135.42522N,12228.26258E,14,0.646,7.123
1135.42522N,12228.26258E,14,0.646,7.118
1135.42522N,12228.26258E,14,0.645,7.116
1135.42522N,12228.26258E,14,0.645,7.112
1135.42522N,12228.26258E,14,0.643,7.102
1135.42522N,12228.26258E,14,0.643,7.11
1135.42522N,12228.26258E,14,0.645,7.107
1135.42522N,12228.26258E,14,0.651,7.101
1135.42522N,12228.26258E,14,0.658,7.088
1135.42522N,12228.26258E,14,0.672,7.077
1135.42522N,12228.26258E,14,0.686,7.07
1135.42522N,12228.26258E,14,0.703,7.048
1135.42522N,12228.26258E,14,0.724,7.026
1135.42522N,12228.26258E,14,0.743,7.008
1135.42522N,12228.26258E,14,0.765,6.989
1135.42522N,12228.26258E,14,0.788,6.959
1135.42522N,12228.26258E,14,0.811,6.945
1135.42522N,12228.26258E,14,0.835,6.926
1135.42522N,12228.26258E,14,0.858,6.922
1135.42522N,12228.26258E,14,0.879,6.929
1135.42522N,12228.26258E,14,0.897,6.94
1135.42522N,12228.26258E,14,0.911,6.947
1135.42522N,12228.26258E,14,0.923,6.973
1135.42522N,12228.26258E,14,0.935,7.004
1135.42522N,12228.26258E,14,0.947,7.028
1135.42522N,12228.26258E,14,0.956,7.053
1135.42522N,12228.26258E,14,0.963,7.099
1135.42522N,12228.26258E,14,0.965,7.16
1135.42522N,12228.26258E,14,0.969,7.212
1135.42522N,12228.26258E,14,0.971,7.265
1135.42522N,12228.26258E,14,0.977,7.324
1135.42522N,12228.26258E,14,0.983,7.365
1135.42522N,12228.26258E,14,0.988,7.416
1135.42522N,12228.26258E,14,0.991,7.49
1135.42522N,12228.26258E,14,0.992,7.565
1135.42522N,12228.26258E,14,0.992,7.601
1135.42522N,12228.26258E,14,0.991,7.633
1135.42522N,12228.26258E,14,0.989,7.663
1135.42522N,12228.26258E,14,0.989,7.697
1135.42522N,12228.26258E,14,0.989,7.708
1135.42522N,12228.26258E,14,0.987,7.721
1135.42522N,12228.26258E,14,0.988,7.742
1135.42522N,12228.26258E,14,0.986,7.747
1135.42522N,12228.26258E,14,0.986,7.747
1135.42522N,12228.26258E,14,0.986,7.762
1135.42522N,12228.26258E,14,0.987,7.79
1135.42522N,12228.26258E,14,0.988,7.807
1135.42522N,12228.26258E,14,0.991,7.811
1135.42522N,12228.26258E,14,0.993,7.829
1135.42522N,12228.26258E,14,0.99,7.84
1135.42522N,12228.26258E,14,0.993,7.852
1135.42522N,12228.26258E,14,0.994,7.874
1135.42522N,12228.26258E,14,0.993,7.89
1135.42522N,12228.26258E,14,0.995,7.889
1135.42522N,12228.26258E,14,0.994,7.904
1135.42522N,12228.26258E,14,0.994,7.924
1135.42522N,12228.26258E,14,0.995,7.934
1135.42522N,12228.26258E,14,0.992,7.948
1135.42522N,12228.26258E,14,0.991,7.961
1135.42522N,12228.26258E,14,0.991,7.97
1135.42522N,12228.26258E,14,0.99,7.967
1135.42522N,12228.26258E,14,0.991,7.985
1135.42522N,12228.26258E,14,0.99,8.0
1135.42522N,12228.26258E,14,0.989,8.01
1135.42522N,12228.26258E,14,0.991,8.017
1135.42522N,12228.26258E,14,0.992,8.023
1135.42522N,12228.26258E,14,0.992,8.023
1135.42522N,12228.26258E,14,0.994,8.02
1135.42522N,12228.26258E,14,0.993,8.023
1135.42522N,12228.26258E,14,0.993,8.02
1135.42522N,12228.26258E,14,0.995,8.012
1135.42522N,12228.26258E,14,0.994,8.007
1135.42522N,12228.26258E,14,0.992,8.008
1135.42522N,12228.26258E,14,0.992,8.011
1135.42522N,12228.26258E,14,0.989,8.008
1135.42522N,12228.26258E,14,0.989,8.012
1135.42522N,12228.26258E,14,0.987,8.012
1135.42522N,12228.26258E,14,0.988,8.008
1135.42522N,12228.26258E,14,0.988,8.006
1135.42522N,12228.26258E,14,0.987,8.016
1135.42522N,12228.26258E,14,0.988,8.019
1135.42522N,12228.26258E,14,0.989,8.01
1135.42522N,12228.26258E,14,0.988,8.007
1135.42522N,12228.26258E,14,0.989,8.016
1135.42522N,12228.26258E,14,0.989,8.014
1135.42522N,12228.26258E,14,0.99,8.009
1135.42522N,12228.26258E,14,0.991,8.014
1135.42522N,12228.26258E,14,0.989,8.013
1135.42522N,12228.26258E,14,0.989,8.015
1135.42522N,12228.26258E,14,0.988,8.013
1135.42522N,12228.26258E,14,0.986,8.018
1135.42522N,12228.26258E,14,0.987,8.014
1135.42522N,12228.26258E,14,0.985,8.015
1135.42522N,12228.26258E,14,0.985,8.025
1135.42522N,12228.26258E,14,0.983,8.029
1135.42522N,12228.26258E,14,0.982,8.032
1135.42522N,12228.26258E,14,0.982,8.035
1135.42522N,12228.26258E,14,0.982,8.037
1135.42522N,12228.26258E,14,0.983,8.037
1135.42522N,12228.26258E,14,0.983,8.037
1135.42522N,12228.26258E,14,0.983,8.028
1135.42522N,12228.26258E,14,0.983,8.033
1135.42522N,12228.26258E,14,0.984,8.042
1135.42522N,12228.26258E,14,0.985,8.036
1135.42522N,12228.26258E,14,0.984,8.039
1135.42522N,12228.26258E,14,0.983,8.054
1135.42522N,12228.26258E,14,0.983,8.044
1135.42522N,12228.26258E,14,0.982,8.043
1135.42522N,12228.26258E,14,0.983,8.033
1135.42522N,12228.26258E,14,0.985,8.016
1135.42522N,12228.26258E,14,0.986,7.98
1135.42522N,12228.26258E,14,0.991,7.956
1135.42522N,12228.26258E,14,0.997,7.958
1135.42522N,12228.26258E,14,1.004,7.971
1135.42522N,12228.26258E,14,1.014,7.991
1135.42522N,12228.26258E,14,1.022,7.998
1135.42522N,12228.26258E,14,1.03,8.016
1135.42522N,12228.26258E,14,1.036,8.049
1135.42522N,12228.26258E,14,1.038,8.093
1135.42522N,12228.26258E,14,1.043,8.138
1135.42522N,12228.26258E,14,1.045,8.18
1135.42522N,12228.26258E,14,1.045,8.212
1135.42522N,12228.26258E,14,1.046,8.235
1135.42522N,12228.26258E,14,1.044,8.264
1135.42522N,12228.26258E,14,1.041,8.295
1135.42522N,12228.26258E,14,1.039,8.321
1135.42522N,12228.26258E,14,1.035,8.338
1135.42522N,12228.26258E,14,1.031,8.358
1135.42522N,12228.26258E,14,1.029,8.378
1135.42522N,12228.26258E,14,1.026,8.397
1135.42522N,12228.26258E,14,1.023,8.41
1135.42522N,12228.26258E,14,1.024,8.419
1135.42522N,12228.26258E,14,1.022,8.423
1135.42522N,12228.26258E,14,1.021,8.426
1135.42522N,12228.26258E,14,1.021,8.449
1135.42522N,12228.26258E,14,1.022,8.46
1135.42522N,12228.26258E,14,1.023,8.456
1135.42522N,12228.26258E,14,1.022,8.472
1135.42522N,12228.26258E,14,1.023,8.464
1135.42522N,12228.26258E,14,1.024,8.445
1135.42522N,12228.26258E,14,1.022,8.453
1135.42522N,12228.26258E,14,1.022,8.457
1135.42522N,12228.26258E,14,1.021,8.449
1135.42522N,12228.26258E,14,1.022,8.469
1135.42522N,12228.26258E,14,1.023,8.47
1135.42522N,12228.26258E,14,1.023,8.462
1135.42522N,12228.26258E,14,1.023,8.472
1135.42522N,12228.26258E,14,1.024,8.475
1135.42522N,12228.26258E,14,1.024,8.465
1135.42522N,12228.26258E,14,1.028,8.448
1135.42522N,12228.26258E,14,1.027,8.446
1135.42522N,12228.26258E,14,1.027,8.44
1135.42522N,12228.26258E,14,1.028,8.436
1135.42522N,12228.26258E,14,1.027,8.436
1135.42522N,12228.26258E,14,1.029,8.435
1135.42522N,12228.26258E,14,1.032,8.431
1135.42522N,12228.26258E,14,1.034,8.435
1135.42522N,12228.26258E,14,1.034,8.435
1135.42522N,12228.26258E,14,1.037,8.439
1135.42522N,12228.26258E,14,1.037,8.445
1135.42522N,12228.26258E,14,1.038,8.476
1135.42522N,12228.26258E,14,1.039,8.495
1135.42522N,12228.26258E,14,1.038,8.504
1135.42522N,12228.26258E,14,1.038,8.505
1135.42522N,12228.26258E,14,1.039,8.496
1135.42522N,12228.26258E,14,1.038,8.483
1135.42522N,12228.26258E,14,1.037,8.476
1135.42522N,12228.26258E,14,1.037,8.484
1135.42522N,12228.26258E,14,1.036,8.486
1135.42522N,12228.26258E,14,1.036,8.493
1135.42522N,12228.26258E,14,1.037,8.496
1135.42522N,12228.26258E,14,1.036,8.493
1135.42522N,12228.26258E,14,1.039,8.49
1135.42522N,12228.26258E,14,1.04,8.494
1135.42522N,12228.26258E,14,1.042,8.487
1135.42522N,12228.26258E,14,1.044,8.485
1135.42522N,12228.26258E,14,1.043,8.474
1135.42522N,12228.26258E,14,1.044,8.478
1135.42522N,12228.26258E,14,1.046,8.482
1135.42522N,12228.26258E,14,1.045,8.483
1135.42522N,12228.26258E,14,1.045,8.484
1135.42522N,12228.26258E,14,1.046,8.474
1135.42522N,12228.26258E,14,1.046,8.471
1135.42522N,12228.26258E,14,1.048,8.469
1135.42522N,12228.26258E,14,1.048,8.471
1135.42522N,12228.26258E,14,1.05,8.475
1135.42522N,12228.26258E,14,1.052,8.474
1135.42522N,12228.26258E,14,1.052,8.473
1135.42522N,12228.26258E,14,1.054,8.482
1135.42522N,12228.26258E,14,1.054,8.499
1135.42522N,12228.26258E,14,1.053,8.484
1135.42522N,12228.26258E,14,1.053,8.483
1135.42522N,12228.26258E,14,1.054,8.482
1135.42522N,12228.26258E,14,1.053,8.481
1135.42522N,12228.26258E,14,1.053,8.482
1135.42522N,12228.26258E,14,1.052,8.484
1135.42522N,12228.26258E,14,1.051,8.486
1135.42522N,12228.26258E,14,1.051,8.487
1135.42522N,12228.26258E,14,1.048,8.487
1135.42522N,12228.26258E,14,1.049,8.477
1135.42522N,12228.26258E,14,1.051,8.485
1135.42522N,12228.26258E,14,1.054,8.488
1135.42522N,12228.26258E,14,1.055,8.495
1135.42522N,12228.26258E,14,1.056,8.482
1135.42522N,12228.26258E,14,1.058,8.494
1135.42522N,12228.26258E,14,1.061,8.491
1135.42522N,12228.26258E,14,1.066,8.497
1135.42522N,12228.26258E,14,1.07,8.47
1135.42522N,12228.26258E,14,1.068,8.46
1135.42522N,12228.26258E,14,1.066,8.461
1135.42522N,12228.26258E,14,1.064,8.477
1135.42522N,12228.26258E,14,1.064,8.481
1135.42522N,12228.26258E,14,1.063,8.49
1135.42522N,12228.26258E,14,1.062,8.48
1135.42522N,12228.26258E,14,1.061,8.478
1135.42522N,12228.26258E,14,1.061,8.478
1135.42522N,12228.26258E,14,1.06,8.49
1135.42522N,12228.26258E,14,1.06,8.494
1135.42522N,12228.26258E,14,1.057,8.496
1135.42522N,12228.26258E,14,1.057,8.496
1135.42522N,12228.26258E,14,1.055,8.489
1135.42522N,12228.26258E,14,1.055,8.486
1135.42522N,12228.26258E,14,1.054,8.494
1135.42522N,12228.26258E,14,1.054,8.49
1135.42522N,12228.26258E,14,1.054,8.484
1135.42522N,12228.26258E,14,1.055,8.493
1135.42522N,12228.26258E,14,1.055,8.496
1135.42522N,12228.26258E,14,1.055,8.492
1135.42522N,12228.26258E,14,1.054,8.493
1135.42522N,12228.26258E,14,1.053,8.492
1135.42522N,12228.26258E,14,1.052,8.504
1135.42522N,12228.26258E,14,1.052,8.51
1135.42522N,12228.26258E,14,1.051,8.51
1135.42522N,12228.26258E,14,1.051,8.521
1135.42522N,12228.26258E,14,1.051,8.536
1135.42522N,12228.26258E,14,1.05,8.534
1135.42522N,12228.26258E,14,1.052,8.537
1135.42522N,12228.26258E,14,1.051,8.523
1135.42522N,12228.26258E,14,1.051,8.524
1135.42522N,12228.26258E,14,1.052,8.513
1135.42522N,12228.26258E,14,1.051,8.512
1135.42522N,12228.26258E,14,1.053,8.503
1135.42522N,12228.26258E,14,1.057,8.487
1135.42522N,12228.26258E,14,1.059,8.486
1135.42522N,12228.26258E,14,1.064,8.485
1135.42522N,12228.26258E,14,1.066,8.48
1135.42522N,12228.26258E,14,1.067,8.477
1135.42522N,12228.26258E,14,1.069,8.474
1135.42522N,12228.26258E,14,1.069,8.48
1135.42522N,12228.26258E,14,1.069,8.493
1135.42522N,12228.26258E,14,1.071,8.504
1135.42522N,12228.26258E,14,1.067,8.509
1135.42522N,12228.26258E,14,1.067,8.511
1135.42522N,12228.26258E,14,1.066,8.501
1135.42522N,12228.26258E,14,1.065,8.508
1135.42522N,12228.26258E,14,1.066,8.509
1135.42522N,12228.26258E,14,1.064,8.505
1135.42522N,12228.26258E,14,1.066,8.503
1135.42522N,12228.26258E,14,1.067,8.503
1135.42522N,12228.26258E,14,1.067,8.519
1135.42522N,12228.26258E,14,1.066,8.532
1135.42522N,12228.26258E,14,1.067,8.53
1135.42522N,12228.26258E,14,1.068,8.518
1135.42522N,12228.26258E,14,1.069,8.507
1135.42522N,12228.26258E,14,1.069,8.504
1135.42522N,12228.26258E,14,1.069,8.497
1135.42522N,12228.26258E,14,1.072,8.485
1135.42522N,12228.26258E,14,1.073,8.475
1135.42522N,12228.26258E,14,1.075,8.48
1135.42522N,12228.26258E,14,1.076,8.484
1135.42522N,12228.26258E,14,1.076,8.483
1135.42522N,12228.26258E,14,1.077,8.491
1135.42522N,12228.26258E,14,1.078,8.493
1135.42522N,12228.26258E,14,1.078,8.493
1135.42522N,12228.26258E,14,1.081,8.501
1135.42522N,12228.26258E,14,1.082,8.497
1135.42522N,12228.26258E,14,1.082,8.496
1135.42522N,12228.26258E,14,1.084,8.491
1135.42522N,12228.26258E,14,1.083,8.485
1135.42522N,12228.26258E,14,1.083,8.491
1135.42522N,12228.26258E,14,1.084,8.497
1135.42522N,12228.26258E,14,1.083,8.501
1135.42522N,12228.26258E,14,1.083,8.507
1135.42522N,12228.26258E,14,1.084,8.51
1135.42522N,12228.26258E,14,1.081,8.507
1135.42522N,12228.26258E,14,1.08,8.511
1135.42522N,12228.26258E,14,1.079,8.511
1135.42522N,12228.26258E,14,1.077,8.51
1135.42522N,12228.26258E,14,1.076,8.506
1135.42522N,12228.26258E,14,1.074,8.512
1135.42522N,12228.26258E,14,1.071,8.513
1135.42522N,12228.26258E,14,1.07,8.52
1135.42522N,12228.26258E,14,1.069,8.512
1135.42522N,12228.26258E,14,1.067,8.505
1135.42522N,12228.26258E,14,1.067,8.499
1135.42522N,12228.26258E,14,1.066,8.505
1135.42522N,12228.26258E,14,1.066,8.514
