Latitude,Longitude,Comment,Temp. [degC],Depth [m]
1134.73264,12229.35746,1,30.912,1.182
1134.73264,12229.35746,1,30.912,1.182
1134.73264,12229.35746,1,30.912,1.183
1134.73264,12229.35746,1,30.913,1.183
1134.73264,12229.35746,1,30.915,1.183
1134.73264,12229.35746,1,30.916,1.185
1134.73264,12229.35746,1,30.916,1.187
1134.73264,12229.35746,1,30.916,1.189
1134.73264,12229.35746,1,30.915,1.191
1134.73264,12229.35746,1,30.915,1.191
1134.73264,12229.35746,1,30.916,1.193
1134.73264,12229.35746,1,30.916,1.193
1134.73264,12229.35746,1,30.917,1.193
1134.73264,12229.35746,1,30.916,1.195
1134.73264,12229.35746,1,30.917,1.194
1134.73264,12229.35746,1,30.914,1.194
1134.73264,12229.35746,1,30.913,1.193
1134.73264,12229.35746,1,30.914,1.19
1134.73264,12229.35746,1,30.913,1.191
1134.73264,12229.35746,1,30.914,1.188
1134.73264,12229.35746,1,30.915,1.185
1134.73264,12229.35746,1,30.915,1.185
1134.73264,12229.35746,1,30.915,1.184
1134.73264,12229.35746,1,30.916,1.18
1134.73264,12229.35746,1,30.916,1.18
1134.73264,12229.35746,1,30.915,1.178
1134.73264,12229.35746,1,30.916,1.177
1134.73264,12229.35746,1,30.915,1.175
1134.73264,12229.35746,1,30.914,1.175
1134.73264,12229.35746,1,30.914,1.173
1134.73264,12229.35746,1,30.914,1.174
1134.73264,12229.35746,1,30.913,1.175
1134.73264,12229.35746,1,30.914,1.176
1134.73264,12229.35746,1,30.914,1.177
1134.73264,12229.35746,1,30.914,1.177
1134.73264,12229.35746,1,30.914,1.176
1134.73264,12229.35746,1,30.914,1.178
1134.73264,12229.35746,1,30.915,1.178
1134.73264,12229.35746,1,30.914,1.177
1134.73264,12229.35746,1,30.914,1.178
1134.73264,12229.35746,1,30.913,1.177
1134.73264,12229.35746,1,30.912,1.177
1134.73264,12229.35746,1,30.909,1.178
1134.73264,12229.35746,1,30.905,1.178
1134.73264,12229.35746,1,30.907,1.181
1134.73264,12229.35746,1,30.908,1.183
1134.73264,12229.35746,1,30.909,1.185
1134.73264,12229.35746,1,30.911,1.188
1134.73264,12229.35746,1,30.913,1.19
1134.73264,12229.35746,1,30.914,1.192
1134.73264,12229.35746,1,30.915,1.196
1134.73264,12229.35746,1,30.916,1.198
1134.73264,12229.35746,1,30.915,1.199
1134.73264,12229.35746,1,30.916,1.197
1134.73264,12229.35746,1,30.915,1.197
1134.73264,12229.35746,1,30.916,1.194
1134.73264,12229.35746,1,30.916,1.191
1134.73264,12229.35746,1,30.916,1.188
1134.73264,12229.35746,1,30.916,1.186
1134.73264,12229.35746,1,30.916,1.182
1134.73264,12229.35746,1,30.917,1.18
1134.73264,12229.35746,1,30.917,1.179
1134.73264,12229.35746,1,30.918,1.179
1134.73264,12229.35746,1,30.918,1.178
1134.73264,12229.35746,1,30.919,1.176
1134.73264,12229.35746,1,30.919,1.177
1134.73264,12229.35746,1,30.918,1.176
1134.73264,12229.35746,1,30.919,1.176
1134.73264,12229.35746,1,30.919,1.174
1134.73264,12229.35746,1,30.92,1.175
1134.73264,12229.35746,1,30.918,1.175
1134.73264,12229.35746,1,30.918,1.176
1134.73264,12229.35746,1,30.918,1.175
1134.73264,12229.35746,1,30.919,1.177
1134.73264,12229.35746,1,30.918,1.179
1134.73264,12229.35746,1,30.918,1.179
1134.73264,12229.35746,1,30.917,1.181
1134.73264,12229.35746,1,30.915,1.183
1134.73264,12229.35746,1,30.913,1.184
1134.73264,12229.35746,1,30.913,1.186
1134.73264,12229.35746,1,30.913,1.186
1134.73264,12229.35746,1,30.913,1.189
1134.73264,12229.35746,1,30.913,1.191
1134.73264,12229.35746,1,30.915,1.194
1134.73264,12229.35746,1,30.916,1.194
1134.73264,12229.35746,1,30.917,1.195
1134.73264,12229.35746,1,30.917,1.194
1134.73264,12229.35746,1,30.918,1.194
1134.73264,12229.35746,1,30.918,1.194
1134.73264,12229.35746,1,30.919,1.192
1134.73264,12229.35746,1,30.921,1.19
1133.98622,12229.26987,2,29.073,-0.005
1133.98622,12229.26987,2,29.073,-0.007
1133.98622,12229.26987,2,29.073,-0.011
1133.98622,12229.26987,2,29.072,-0.013
1133.98622,12229.26987,2,29.07,-0.016
1133.98622,12229.26987,2,29.068,-0.019
1133.98622,12229.26987,2,29.067,-0.021
1133.98622,12229.26987,2,29.067,-0.02
1133.98622,12229.26987,2,29.066,-0.021
1133.98622,12229.26987,2,29.065,-0.02
1133.98622,12229.26987,2,29.064,-0.018
1133.98622,12229.26987,2,29.062,-0.016
1133.98622,12229.26987,2,29.062,-0.013
1133.98622,12229.26987,2,29.062,-0.013
1133.98622,12229.26987,2,29.065,-0.013
1133.98622,12229.26987,2,29.068,-0.011
1133.98622,12229.26987,2,29.069,-0.011
1133.98622,12229.26987,2,29.068,-0.011
1133.98622,12229.26987,2,29.065,-0.01
1133.98622,12229.26987,2,29.06,-0.009
1133.98622,12229.26987,2,29.057,-0.009
1133.98622,12229.26987,2,29.054,-0.005
1133.98622,12229.26987,2,29.053,-0.004
1133.98622,12229.26987,2,29.052,-0.002
1133.98622,12229.26987,2,29.053,0.004
1133.98622,12229.26987,2,29.052,0.012
1133.98622,12229.26987,2,29.052,0.018
1133.98622,12229.26987,2,29.057,0.022
1133.98622,12229.26987,2,29.061,0.021
1133.98622,12229.26987,2,29.063,0.023
1133.98622,12229.26987,2,29.064,0.024
1133.98622,12229.26987,2,29.064,0.025
1133.98622,12229.26987,2,29.064,0.027
1133.98622,12229.26987,2,29.065,0.026
1133.98622,12229.26987,2,29.065,0.029
1133.98622,12229.26987,2,29.066,0.033
1133.98622,12229.26987,2,29.064,0.038
1133.98622,12229.26987,2,29.062,0.049
1133.98622,12229.26987,2,29.062,0.062
1133.98622,12229.26987,2,29.071,0.073
1133.98622,12229.26987,2,29.083,0.083
1133.98622,12229.26987,2,29.091,0.092
1133.98622,12229.26987,2,29.097,0.103
1133.98622,12229.26987,2,29.113,0.117
1133.98622,12229.26987,2,29.128,0.129
1133.98622,12229.26987,2,29.139,0.142
1133.98622,12229.26987,2,29.147,0.156
1133.98622,12229.26987,2,29.157,0.17
1133.98622,12229.26987,2,29.166,0.185
1133.98622,12229.26987,2,29.171,0.2
1133.98622,12229.26987,2,29.191,0.217
1133.98622,12229.26987,2,29.22,0.233
1133.98622,12229.26987,2,29.236,0.247
1133.98622,12229.26987,2,29.241,0.259
1133.98622,12229.26987,2,29.243,0.271
1133.98622,12229.26987,2,29.254,0.28
1133.98622,12229.26987,2,29.259,0.292
1133.98622,12229.26987,2,29.264,0.307
1133.98622,12229.26987,2,29.28,0.32
1133.98622,12229.26987,2,29.292,0.336
1133.98622,12229.26987,2,29.317,0.347
1133.98622,12229.26987,2,29.356,0.36
1133.98622,12229.26987,2,29.39,0.37
1133.98622,12229.26987,2,29.425,0.377
1133.98622,12229.26987,2,29.45,0.384
1133.98622,12229.26987,2,29.462,0.391
1133.98622,12229.26987,2,29.471,0.399
1133.98622,12229.26987,2,29.485,0.41
1133.98622,12229.26987,2,29.499,0.418
1133.98622,12229.26987,2,29.526,0.428
1133.98622,12229.26987,2,29.553,0.438
1133.98622,12229.26987,2,29.553,0.438
1133.98622,12229.26987,2,29.599,0.444
1133.98622,12229.26987,2,29.681,0.451
1133.98622,12229.26987,2,29.75,0.456
1133.98622,12229.26987,2,29.798,0.462
1133.98622,12229.26987,2,29.822,0.47
1133.98622,12229.26987,2,29.858,0.478
1133.98622,12229.26987,2,29.913,0.488
1133.98622,12229.26987,2,29.951,0.499
1133.98622,12229.26987,2,29.971,0.512
1133.98622,12229.26987,2,29.979,0.531
1133.98622,12229.26987,2,29.983,0.556
1133.98622,12229.26987,2,29.992,0.579
1133.98622,12229.26987,2,29.997,0.6
1133.98622,12229.26987,2,30.0,0.617
1133.98622,12229.26987,2,30.001,0.633
1133.98622,12229.26987,2,30.002,0.648
1133.98622,12229.26987,2,30.0,0.661
1133.98622,12229.26987,2,29.999,0.674
1133.98622,12229.26987,2,29.997,0.686
1133.98622,12229.26987,2,29.996,0.694
1133.98622,12229.26987,2,29.995,0.701
1133.98622,12229.26987,2,29.993,0.708
1133.98622,12229.26987,2,29.993,0.713
1133.98622,12229.26987,2,29.992,0.717
1133.98622,12229.26987,2,29.991,0.717
1133.98622,12229.26987,2,29.988,0.718
1133.98622,12229.26987,2,29.984,0.719
1133.98622,12229.26987,2,29.982,0.719
1133.98622,12229.26987,2,29.98,0.722
1133.98622,12229.26987,2,29.978,0.726
1133.98622,12229.26987,2,29.978,0.732
1133.98622,12229.26987,2,29.981,0.746
1133.98622,12229.26987,2,29.985,0.764
1133.98622,12229.26987,2,29.99,0.782
1133.98622,12229.26987,2,29.997,0.8
1133.98622,12229.26987,2,30.005,0.816
1133.98622,12229.26987,2,30.014,0.83
1133.98622,12229.26987,2,30.022,0.842
1133.98622,12229.26987,2,30.029,0.849
1133.98622,12229.26987,2,30.036,0.857
1133.98622,12229.26987,2,30.042,0.864
1133.98622,12229.26987,2,30.046,0.872
1133.98622,12229.26987,2,30.049,0.884
1133.98622,12229.26987,2,30.049,0.897
1133.98622,12229.26987,2,30.049,0.912
1133.98622,12229.26987,2,30.046,0.926
1133.98622,12229.26987,2,30.046,0.937
1133.98622,12229.26987,2,30.047,0.948
1133.98622,12229.26987,2,30.05,0.959
1133.98622,12229.26987,2,30.057,0.97
1133.98622,12229.26987,2,30.067,0.985
1133.98622,12229.26987,2,30.079,0.998
1133.98622,12229.26987,2,30.096,1.012
1133.98622,12229.26987,2,30.118,1.025
1133.98622,12229.26987,2,30.143,1.035
1133.98622,12229.26987,2,30.172,1.047
1133.98622,12229.26987,2,30.193,1.061
1133.98622,12229.26987,2,30.208,1.073
1133.98622,12229.26987,2,30.217,1.087
1133.98622,12229.26987,2,30.217,1.087
1133.98622,12229.26987,2,30.224,1.099
1133.98622,12229.26987,2,30.234,1.11
1133.98622,12229.26987,2,30.239,1.117
1133.98622,12229.26987,2,30.24,1.118
1133.98622,12229.26987,2,30.237,1.12
1133.98622,12229.26987,2,30.236,1.117
1133.98622,12229.26987,2,30.236,1.116
1133.98622,12229.26987,2,30.237,1.115
1133.98622,12229.26987,2,30.239,1.112
1133.98622,12229.26987,2,30.24,1.11
1133.98622,12229.26987,2,30.24,1.108
1133.98622,12229.26987,2,30.237,1.105
1133.98622,12229.26987,2,30.234,1.103
1133.98622,12229.26987,2,30.23,1.104
1133.98622,12229.26987,2,30.229,1.102
1133.98622,12229.26987,2,30.229,1.105
1133.98622,12229.26987,2,30.229,1.109
1133.98622,12229.26987,2,30.226,1.118
1133.98622,12229.26987,2,30.218,1.134
1133.98622,12229.26987,2,30.214,1.156
1133.98622,12229.26987,2,30.216,1.177
1133.98622,12229.26987,2,30.234,1.199
1133.98622,12229.26987,2,30.251,1.216
1133.98622,12229.26987,2,30.26,1.231
1133.98622,12229.26987,2,30.266,1.25
1133.98622,12229.26987,2,30.274,1.269
1133.98622,12229.26987,2,30.28,1.292
1133.98622,12229.26987,2,30.288,1.315
1133.98622,12229.26987,2,30.302,1.331
1133.98622,12229.26987,2,30.316,1.346
1133.98622,12229.26987,2,30.32,1.358
1133.98622,12229.26987,2,30.32,1.371
1133.98622,12229.26987,2,30.32,1.388
1133.98622,12229.26987,2,30.325,1.403
1133.98622,12229.26987,2,30.328,1.412
1133.98622,12229.26987,2,30.33,1.419
1133.98622,12229.26987,2,30.331,1.416
1133.98622,12229.26987,2,30.33,1.418
1133.98622,12229.26987,2,30.328,1.421
1133.98622,12229.26987,2,30.324,1.423
1133.98622,12229.26987,2,30.323,1.432
1133.98622,12229.26987,2,30.32,1.445
1133.98622,12229.26987,2,30.317,1.466
1133.98622,12229.26987,2,30.314,1.49
1133.98622,12229.26987,2,30.309,1.51
1133.98622,12229.26987,2,30.305,1.53
1133.98622,12229.26987,2,30.3,1.547
1133.98622,12229.26987,2,30.296,1.564
1133.98622,12229.26987,2,30.293,1.583
1133.98622,12229.26987,2,30.291,1.595
1133.98622,12229.26987,2,30.289,1.61
1133.98622,12229.26987,2,30.286,1.617
1133.98622,12229.26987,2,30.283,1.621
1133.98622,12229.26987,2,30.281,1.626
1133.98622,12229.26987,2,30.281,1.628
1133.98622,12229.26987,2,30.28,1.637
1133.98622,12229.26987,2,30.28,1.657
1133.98622,12229.26987,2,30.28,1.657
1133.98622,12229.26987,2,30.278,1.677
1133.98622,12229.26987,2,30.278,1.689
1133.98622,12229.26987,2,30.275,1.701
1133.98622,12229.26987,2,30.274,1.7
1133.98622,12229.26987,2,30.271,1.707
1133.98622,12229.26987,2,30.269,1.728
1133.98622,12229.26987,2,30.267,1.735
1133.98622,12229.26987,2,30.263,1.749
1133.98622,12229.26987,2,30.261,1.75
1133.98622,12229.26987,2,30.259,1.752
1133.98622,12229.26987,2,30.259,1.751
1133.98622,12229.26987,2,30.257,1.752
1133.98622,12229.26987,2,30.256,1.754
1133.98622,12229.26987,2,30.255,1.754
1133.98622,12229.26987,2,30.253,1.751
1133.98622,12229.26987,2,30.252,1.75
1133.98622,12229.26987,2,30.25,1.751
1133.98622,12229.26987,2,30.251,1.75
1133.98622,12229.26987,2,30.249,1.748
1133.98622,12229.26987,2,30.245,1.746
1133.98622,12229.26987,2,30.243,1.744
1133.98622,12229.26987,2,30.244,1.742
1133.98622,12229.26987,2,30.245,1.74
1133.98622,12229.26987,2,30.246,1.739
1133.98622,12229.26987,2,30.246,1.74
1133.98622,12229.26987,2,30.246,1.738
1133.98622,12229.26987,2,30.247,1.739
1133.98622,12229.26987,2,30.249,1.741
1133.98622,12229.26987,2,30.247,1.744
1133.98622,12229.26987,2,30.248,1.749
1133.98622,12229.26987,2,30.249,1.752
1133.98622,12229.26987,2,30.25,1.756
1133.98622,12229.26987,2,30.25,1.76
1133.98622,12229.26987,2,30.249,1.763
1133.98622,12229.26987,2,30.247,1.768
1133.98622,12229.26987,2,30.246,1.773
1133.98622,12229.26987,2,30.247,1.777
1133.98622,12229.26987,2,30.246,1.78
1133.98622,12229.26987,2,30.245,1.781
1133.98622,12229.26987,2,30.243,1.784
1133.98622,12229.26987,2,30.244,1.787
1133.98622,12229.26987,2,30.243,1.785
1133.98622,12229.26987,2,30.242,1.786
1133.98622,12229.26987,2,30.242,1.786
1133.98622,12229.26987,2,30.242,1.784
1133.98622,12229.26987,2,30.24,1.783
1133.98622,12229.26987,2,30.239,1.781
1133.98622,12229.26987,2,30.239,1.779
1133.98622,12229.26987,2,30.238,1.778
1133.98622,12229.26987,2,30.238,1.776
1133.98622,12229.26987,2,30.237,1.776
1133.98622,12229.26987,2,30.236,1.774
1133.98622,12229.26987,2,30.236,1.772
1133.98622,12229.26987,2,30.238,1.771
1133.98622,12229.26987,2,30.24,1.771
1133.98622,12229.26987,2,30.242,1.771
1133.98622,12229.26987,2,30.242,1.772
1133.98622,12229.26987,2,30.242,1.772
1133.98622,12229.26987,2,30.241,1.771
1133.98622,12229.26987,2,30.241,1.771
1133.98622,12229.26987,2,30.242,1.772
1133.98622,12229.26987,2,30.244,1.771
1133.98622,12229.26987,2,30.245,1.772
1133.98622,12229.26987,2,30.246,1.772
1133.98622,12229.26987,2,30.246,1.77
1133.98622,12229.26987,2,30.244,1.771
1133.98622,12229.26987,2,30.242,1.77
1133.98622,12229.26987,2,30.24,1.772
1133.98622,12229.26987,2,30.241,1.773
1133.98622,12229.26987,2,30.242,1.774
1133.98622,12229.26987,2,30.244,1.779
1133.98622,12229.26987,2,30.247,1.785
1133.98622,12229.26987,2,30.248,1.798
1133.98622,12229.26987,2,30.247,1.815
1133.98622,12229.26987,2,30.25,1.836
1133.98622,12229.26987,2,30.253,1.857
1133.98622,12229.26987,2,30.254,1.878
1133.98622,12229.26987,2,30.254,1.9
1133.98622,12229.26987,2,30.254,1.924
1133.98622,12229.26987,2,30.251,1.95
1133.98622,12229.26987,2,30.251,1.973
1133.98622,12229.26987,2,30.246,1.998
1133.98622,12229.26987,2,30.243,2.019
1133.98622,12229.26987,2,30.242,2.035
1133.98622,12229.26987,2,30.242,2.052
1133.98622,12229.26987,2,30.242,2.063
1133.98622,12229.26987,2,30.241,2.075
1133.98622,12229.26987,2,30.243,2.081
1133.98622,12229.26987,2,30.242,2.085
1133.98622,12229.26987,2,30.242,2.089
1133.98622,12229.26987,2,30.242,2.096
1133.98622,12229.26987,2,30.243,2.102
1133.98622,12229.26987,2,30.245,2.11
1133.98622,12229.26987,2,30.246,2.115
1133.98622,12229.26987,2,30.247,2.117
1133.98622,12229.26987,2,30.246,2.122
1133.98622,12229.26987,2,30.246,2.128
1133.98622,12229.26987,2,30.245,2.136
1133.98622,12229.26987,2,30.248,2.146
1133.98622,12229.26987,2,30.253,2.155
1133.98622,12229.26987,2,30.258,2.167
1133.98622,12229.26987,2,30.261,2.179
1133.98622,12229.26987,2,30.264,2.198
1133.98622,12229.26987,2,30.265,2.222
1133.98622,12229.26987,2,30.267,2.245
1133.98622,12229.26987,2,30.274,2.265
1133.98622,12229.26987,2,30.281,2.285
1133.98622,12229.26987,2,30.289,2.298
1133.98622,12229.26987,2,30.296,2.308
1133.98622,12229.26987,2,30.3,2.316
1133.98622,12229.26987,2,30.311,2.322
1133.98622,12229.26987,2,30.325,2.326
1133.98622,12229.26987,2,30.332,2.332
1133.98622,12229.26987,2,30.337,2.341
1133.98622,12229.26987,2,30.34,2.349
1133.98622,12229.26987,2,30.34,2.349
1133.98622,12229.26987,2,30.346,2.357
1133.98622,12229.26987,2,30.352,2.367
1133.98622,12229.26987,2,30.357,2.379
1133.98622,12229.26987,2,30.365,2.395
1133.98622,12229.26987,2,30.371,2.414
1133.98622,12229.26987,2,30.381,2.431
1133.98622,12229.26987,2,30.382,2.45
1133.98622,12229.26987,2,30.383,2.466
1133.98622,12229.26987,2,30.39,2.482
1133.98622,12229.26987,2,30.394,2.496
1133.98622,12229.26987,2,30.402,2.51
1133.98622,12229.26987,2,30.408,2.522
1133.98622,12229.26987,2,30.415,2.54
1133.98622,12229.26987,2,30.424,2.559
1133.98622,12229.26987,2,30.427,2.58
1133.98622,12229.26987,2,30.436,2.599
1133.98622,12229.26987,2,30.45,2.618
1133.98622,12229.26987,2,30.46,2.631
1133.98622,12229.26987,2,30.463,2.644
1133.98622,12229.26987,2,30.464,2.655
1133.98622,12229.26987,2,30.462,2.668
1133.98622,12229.26987,2,30.464,2.679
1133.98622,12229.26987,2,30.471,2.684
1133.98622,12229.26987,2,30.476,2.69
1133.98622,12229.26987,2,30.48,2.695
1133.98622,12229.26987,2,30.481,2.703
1133.98622,12229.26987,2,30.482,2.713
1133.98622,12229.26987,2,30.483,2.719
1133.98622,12229.26987,2,30.484,2.729
1133.98622,12229.26987,2,30.484,2.736
1133.98622,12229.26987,2,30.485,2.739
1133.98622,12229.26987,2,30.486,2.744
1133.98622,12229.26987,2,30.486,2.747
1133.98622,12229.26987,2,30.487,2.747
1133.98622,12229.26987,2,30.489,2.748
1133.98622,12229.26987,2,30.488,2.747
1133.98622,12229.26987,2,30.487,2.747
1133.98622,12229.26987,2,30.486,2.748
1133.98622,12229.26987,2,30.484,2.748
1133.98622,12229.26987,2,30.484,2.749
1133.98622,12229.26987,2,30.483,2.752
1133.98622,12229.26987,2,30.483,2.756
1133.98622,12229.26987,2,30.484,2.761
1133.98622,12229.26987,2,30.482,2.766
1133.98622,12229.26987,2,30.484,2.77
1133.98622,12229.26987,2,30.486,2.779
1133.98622,12229.26987,2,30.487,2.786
1133.98622,12229.26987,2,30.487,2.796
1133.98622,12229.26987,2,30.487,2.811
1133.98622,12229.26987,2,30.49,2.822
1133.98622,12229.26987,2,30.493,2.839
1133.98622,12229.26987,2,30.497,2.856
1133.98622,12229.26987,2,30.5,2.874
1133.98622,12229.26987,2,30.501,2.887
1133.98622,12229.26987,2,30.502,2.897
1133.98622,12229.26987,2,30.501,2.904
1133.98622,12229.26987,2,30.5,2.913
1133.98622,12229.26987,2,30.501,2.925
1133.98622,12229.26987,2,30.501,2.925
1133.98622,12229.26987,2,30.5,2.941
1133.98622,12229.26987,2,30.5,2.958
1133.98622,12229.26987,2,30.498,2.973
1133.98622,12229.26987,2,30.494,2.991
1133.98622,12229.26987,2,30.491,3.01
1133.98622,12229.26987,2,30.491,3.031
1133.98622,12229.26987,2,30.491,3.052
1133.98622,12229.26987,2,30.488,3.066
1133.98622,12229.26987,2,30.483,3.077
1133.98622,12229.26987,2,30.48,3.082
1133.98622,12229.26987,2,30.48,3.085
1133.98622,12229.26987,2,30.48,3.092
1133.98622,12229.26987,2,30.481,3.103
1133.98622,12229.26987,2,30.482,3.117
1133.98622,12229.26987,2,30.481,3.131
1133.98622,12229.26987,2,30.48,3.14
1133.98622,12229.26987,2,30.479,3.148
1133.98622,12229.26987,2,30.476,3.156
1133.98622,12229.26987,2,30.474,3.161
1133.98622,12229.26987,2,30.473,3.167
1133.98622,12229.26987,2,30.472,3.175
1133.98622,12229.26987,2,30.471,3.178
1133.98622,12229.26987,2,30.469,3.183
1133.98622,12229.26987,2,30.465,3.185
1133.98622,12229.26987,2,30.462,3.189
1133.98622,12229.26987,2,30.46,3.191
1133.98622,12229.26987,2,30.46,3.194
1133.98622,12229.26987,2,30.46,3.198
1133.98622,12229.26987,2,30.462,3.2
1133.98622,12229.26987,2,30.464,3.2
1133.98622,12229.26987,2,30.466,3.2
1133.98622,12229.26987,2,30.465,3.202
1133.98622,12229.26987,2,30.463,3.202
1133.98622,12229.26987,2,30.461,3.201
1133.98622,12229.26987,2,30.458,3.2
1133.98622,12229.26987,2,30.458,3.199
1133.98622,12229.26987,2,30.458,3.198
1133.98622,12229.26987,2,30.457,3.2
1133.98622,12229.26987,2,30.457,3.203
1133.98622,12229.26987,2,30.456,3.214
1133.98622,12229.26987,2,30.452,3.224
1133.98622,12229.26987,2,30.45,3.234
1133.98622,12229.26987,2,30.448,3.251
1133.98622,12229.26987,2,30.446,3.268
1133.98622,12229.26987,2,30.442,3.291
1133.98622,12229.26987,2,30.44,3.318
1133.98622,12229.26987,2,30.439,3.346
1133.98622,12229.26987,2,30.435,3.372
1133.98622,12229.26987,2,30.432,3.39
1133.98622,12229.26987,2,30.43,3.407
1133.98622,12229.26987,2,30.428,3.42
1133.98622,12229.26987,2,30.428,3.435
1133.98622,12229.26987,2,30.423,3.45
1133.98622,12229.26987,2,30.422,3.464
1133.98622,12229.26987,2,30.425,3.476
1133.98622,12229.26987,2,30.428,3.487
1133.98622,12229.26987,2,30.429,3.498
1133.98622,12229.26987,2,30.429,3.498
1133.98622,12229.26987,2,30.427,3.508
1133.98622,12229.26987,2,30.424,3.522
1133.98622,12229.26987,2,30.424,3.536
1133.98622,12229.26987,2,30.425,3.552
1133.98622,12229.26987,2,30.424,3.569
1133.98622,12229.26987,2,30.421,3.587
1133.98622,12229.26987,2,30.415,3.605
1133.98622,12229.26987,2,30.405,3.622
1133.98622,12229.26987,2,30.4,3.641
1133.98622,12229.26987,2,30.395,3.656
1133.98622,12229.26987,2,30.392,3.669
1133.98622,12229.26987,2,30.392,3.684
1133.98622,12229.26987,2,30.393,3.7
1133.98622,12229.26987,2,30.391,3.721
1133.98622,12229.26987,2,30.389,3.74
1133.98622,12229.26987,2,30.387,3.751
1133.98622,12229.26987,2,30.385,3.76
1133.98622,12229.26987,2,30.385,3.76
1133.98622,12229.26987,2,30.384,3.761
1133.98622,12229.26987,2,30.383,3.769
1133.98622,12229.26987,2,30.383,3.777
1133.98622,12229.26987,2,30.385,3.792
1133.98622,12229.26987,2,30.385,3.811
1133.98622,12229.26987,2,30.385,3.828
1133.98622,12229.26987,2,30.386,3.844
1133.98622,12229.26987,2,30.385,3.859
1133.98622,12229.26987,2,30.385,3.872
1133.98622,12229.26987,2,30.385,3.887
1133.98622,12229.26987,2,30.385,3.903
1133.98622,12229.26987,2,30.385,3.918
1133.98622,12229.26987,2,30.385,3.934
1133.98622,12229.26987,2,30.385,3.952
1133.98622,12229.26987,2,30.386,3.971
1133.98622,12229.26987,2,30.387,3.995
1133.98622,12229.26987,2,30.387,4.014
1133.98622,12229.26987,2,30.387,4.034
1133.98622,12229.26987,2,30.387,4.051
1133.98622,12229.26987,2,30.388,4.063
1133.98622,12229.26987,2,30.388,4.077
1133.98622,12229.26987,2,30.387,4.089
1133.98622,12229.26987,2,30.388,4.102
1133.98622,12229.26987,2,30.388,4.115
1133.98622,12229.26987,2,30.387,4.127
1133.98622,12229.26987,2,30.387,4.14
1133.98622,12229.26987,2,30.387,4.153
1133.98622,12229.26987,2,30.387,4.163
1133.98622,12229.26987,2,30.387,4.171
1133.98622,12229.26987,2,30.387,4.178
