Latitude,Longitude,Comment,G&G-DO,Depth [m]
1133.98622,12229.26987,2,5.439,7.702
1133.98622,12229.26987,2,5.441,7.702
1133.98622,12229.26987,2,5.445,7.706
1133.98622,12229.26987,2,5.449,7.711
1133.98622,12229.26987,2,5.45,7.71
1133.98622,12229.26987,2,5.446,7.712
1133.98622,12229.26987,2,5.443,7.713
1133.98622,12229.26987,2,5.443,7.713
1133.98622,12229.26987,2,5.447,7.712
1133.98622,12229.26987,2,5.448,7.71
1133.98622,12229.26987,2,5.455,7.708
1133.98622,12229.26987,2,5.453,7.707
1133.98622,12229.26987,2,5.449,7.704
1133.98622,12229.26987,2,5.448,7.702
1133.98622,12229.26987,2,5.449,7.7
1133.98622,12229.26987,2,5.45,7.703
1133.98622,12229.26987,2,5.448,7.705
1133.98622,12229.26987,2,5.446,7.704
1133.98622,12229.26987,2,5.454,7.704
1133.98622,12229.26987,2,5.449,7.705
1133.98622,12229.26987,2,5.445,7.705
1133.98622,12229.26987,2,5.449,7.705
1133.98622,12229.26987,2,5.449,7.705
1133.98622,12229.26987,2,5.459,7.704
1133.98622,12229.26987,2,5.467,7.705
1133.98622,12229.26987,2,5.467,7.702
1133.98622,12229.26987,2,5.468,7.7
1133.98622,12229.26987,2,5.47,7.699
1133.98622,12229.26987,2,5.476,7.697
1133.98622,12229.26987,2,5.481,7.698
1133.98622,12229.26987,2,5.478,7.698
1133.98622,12229.26987,2,5.48,7.699
1133.98622,12229.26987,2,5.474,7.699
1133.98622,12229.26987,2,5.474,7.702
1133.98622,12229.26987,2,5.466,7.703
1133.98622,12229.26987,2,5.458,7.712
1133.98622,12229.26987,2,5.461,7.714
1133.98622,12229.26987,2,5.456,7.708
1133.98622,12229.26987,2,5.455,7.707
1133.98622,12229.26987,2,5.459,7.703
1133.98622,12229.26987,2,5.462,7.699
1133.98622,12229.26987,2,5.461,7.697
1133.98622,12229.26987,2,5.455,7.695
1133.98622,12229.26987,2,5.445,7.695
1133.98622,12229.26987,2,5.45,7.698
1133.98622,12229.26987,2,5.457,7.704
1133.98622,12229.26987,2,5.457,7.704
1133.98622,12229.26987,2,5.459,7.709
1133.98622,12229.26987,2,5.457,7.709
1133.98622,12229.26987,2,5.454,7.711
1133.98622,12229.26987,2,5.462,7.71
1133.98622,12229.26987,2,5.464,7.707
1133.98622,12229.26987,2,5.461,7.705
1133.98622,12229.26987,2,5.465,7.705
1133.98622,12229.26987,2,5.463,7.708
1133.98622,12229.26987,2,5.462,7.706
1133.98622,12229.26987,2,5.456,7.704
1133.98622,12229.26987,2,5.454,7.706
1133.98622,12229.26987,2,5.45,7.705
1133.98622,12229.26987,2,5.452,7.702
1133.98622,12229.26987,2,5.451,7.699
1133.98622,12229.26987,2,5.447,7.695
1133.98622,12229.26987,2,5.445,7.694
1133.98622,12229.26987,2,5.436,7.695
1133.98622,12229.26987,2,5.437,7.696
1133.98622,12229.26987,2,5.425,7.701
1133.98622,12229.26987,2,5.428,7.704
1133.98622,12229.26987,2,5.437,7.71
1133.98622,12229.26987,2,5.445,7.714
1133.98622,12229.26987,2,5.447,7.715
1133.98622,12229.26987,2,5.442,7.718
1133.98622,12229.26987,2,5.444,7.722
1133.98622,12229.26987,2,5.442,7.72
1133.98622,12229.26987,2,5.447,7.72
1133.98622,12229.26987,2,5.438,7.73
1133.98622,12229.26987,2,5.437,7.72
1133.98622,12229.26987,2,5.432,7.725
1133.98622,12229.26987,2,5.432,7.724
1133.98622,12229.26987,2,5.43,7.724
1133.98622,12229.26987,2,5.429,7.726
1133.98622,12229.26987,2,5.427,7.722
1133.98622,12229.26987,2,5.428,7.721
1133.98622,12229.26987,2,5.426,7.718
1133.98622,12229.26987,2,5.426,7.713
1133.98622,12229.26987,2,5.429,7.71
1133.98622,12229.26987,2,5.431,7.711
1133.98622,12229.26987,2,5.43,7.712
1133.98622,12229.26987,2,5.423,7.717
1133.98622,12229.26987,2,5.424,7.729
1133.98622,12229.26987,2,5.423,7.728
1133.98622,12229.26987,2,5.422,7.728
1133.98622,12229.26987,2,5.428,7.727
1133.98622,12229.26987,2,5.428,7.729
1133.98622,12229.26987,2,5.425,7.727
1133.98622,12229.26987,2,5.425,7.725
1133.98622,12229.26987,2,5.43,7.725
1133.98622,12229.26987,2,5.436,7.724
1133.98622,12229.26987,2,5.431,7.724
1133.98622,12229.26987,2,5.429,7.723
1133.98622,12229.26987,2,5.428,7.723
1133.98622,12229.26987,2,5.423,7.723
1133.98622,12229.26987,2,5.426,7.725
1133.98622,12229.26987,2,5.427,7.723
1133.98622,12229.26987,2,5.423,7.725
1133.98622,12229.26987,2,5.424,7.725
1133.98622,12229.26987,2,5.424,7.725
1133.98622,12229.26987,2,5.431,7.725
1133.98622,12229.26987,2,5.433,7.724
1133.98622,12229.26987,2,5.434,7.722
1133.98622,12229.26987,2,5.428,7.722
1133.98622,12229.26987,2,5.421,7.721
1133.98622,12229.26987,2,5.424,7.721
1133.98622,12229.26987,2,5.425,7.721
1133.98622,12229.26987,2,5.419,7.72
1133.98622,12229.26987,2,5.424,7.717
1133.98622,12229.26987,2,5.419,7.719
1133.98622,12229.26987,2,5.418,7.718
1133.98622,12229.26987,2,5.424,7.72
1133.98622,12229.26987,2,5.422,7.722
1133.98622,12229.26987,2,5.417,7.724
1133.98622,12229.26987,2,5.416,7.724
1133.98622,12229.26987,2,5.418,7.724
1133.98622,12229.26987,2,5.421,7.721
1133.98622,12229.26987,2,5.424,7.72
1133.98622,12229.26987,2,5.42,7.719
1133.98622,12229.26987,2,5.426,7.718
1133.98622,12229.26987,2,5.429,7.718
1133.98622,12229.26987,2,5.424,7.72
1133.98622,12229.26987,2,5.424,7.727
1133.98622,12229.26987,2,5.415,7.725
1133.98622,12229.26987,2,5.413,7.721
1133.98622,12229.26987,2,5.412,7.718
1133.98622,12229.26987,2,5.412,7.715
1133.98622,12229.26987,2,5.41,7.713
1133.98622,12229.26987,2,5.409,7.712
1133.98622,12229.26987,2,5.411,7.709
1133.98622,12229.26987,2,5.405,7.707
1133.98622,12229.26987,2,5.399,7.707
1133.98622,12229.26987,2,5.403,7.707
1133.98622,12229.26987,2,5.403,7.712
1133.98622,12229.26987,2,5.396,7.717
1133.98622,12229.26987,2,5.399,7.72
1133.98622,12229.26987,2,5.401,7.719
1133.98622,12229.26987,2,5.401,7.718
1133.98622,12229.26987,2,5.409,7.717
1133.98622,12229.26987,2,5.412,7.717
1133.98622,12229.26987,2,5.417,7.716
1133.98622,12229.26987,2,5.416,7.715
1133.98622,12229.26987,2,5.415,7.716
1133.98622,12229.26987,2,5.416,7.715
1133.98622,12229.26987,2,5.419,7.713
1133.98622,12229.26987,2,5.416,7.711
1133.98622,12229.26987,2,5.42,7.712
1133.98622,12229.26987,2,5.419,7.714
1133.98622,12229.26987,2,5.416,7.714
1133.98622,12229.26987,2,5.417,7.716
1133.98622,12229.26987,2,5.413,7.719
1133.98622,12229.26987,2,5.418,7.72
1133.98622,12229.26987,2,5.416,7.721
1133.98622,12229.26987,2,5.424,7.719
1133.98622,12229.26987,2,5.431,7.721
1133.98622,12229.26987,2,5.436,7.717
1133.98622,12229.26987,2,5.435,7.718
1133.98622,12229.26987,2,5.435,7.718
1133.98622,12229.26987,2,5.437,7.717
1133.98622,12229.26987,2,5.437,7.721
1133.98622,12229.26987,2,5.44,7.715
1133.98622,12229.26987,2,5.444,7.711
1133.98622,12229.26987,2,5.445,7.706
1133.98622,12229.26987,2,5.445,7.705
1133.98622,12229.26987,2,5.449,7.704
1133.98622,12229.26987,2,5.444,7.712
1133.98622,12229.26987,2,5.454,7.712
1133.98622,12229.26987,2,5.454,7.715
1133.98622,12229.26987,2,5.455,7.717
1133.98622,12229.26987,2,5.456,7.726
1133.98622,12229.26987,2,5.452,7.727
1133.98622,12229.26987,2,5.451,7.725
1133.98622,12229.26987,2,5.45,7.722
1133.98622,12229.26987,2,5.448,7.722
1133.98622,12229.26987,2,5.452,7.725
1133.98622,12229.26987,2,5.454,7.728
1133.98622,12229.26987,2,5.454,7.726
1133.98622,12229.26987,2,5.451,7.725
1133.98622,12229.26987,2,5.457,7.726
1133.98622,12229.26987,2,5.456,7.725
1133.98622,12229.26987,2,5.449,7.725
1133.98622,12229.26987,2,5.444,7.728
1133.98622,12229.26987,2,5.451,7.728
1133.98622,12229.26987,2,5.451,7.728
1133.98622,12229.26987,2,5.451,7.728
1133.98622,12229.26987,2,5.446,7.728
1133.98622,12229.26987,2,5.445,7.731
1133.98622,12229.26987,2,5.448,7.73
1133.98622,12229.26987,2,5.448,7.729
1133.98622,12229.26987,2,5.445,7.73
1133.98622,12229.26987,2,5.452,7.729
1133.98622,12229.26987,2,5.45,7.729
1133.98622,12229.26987,2,5.448,7.729
1133.98622,12229.26987,2,5.446,7.729
1133.98622,12229.26987,2,5.444,7.73
1133.98622,12229.26987,2,5.442,7.728
1133.98622,12229.26987,2,5.449,7.728
1133.98622,12229.26987,2,5.446,7.728
1133.98622,12229.26987,2,5.45,7.727
1133.98622,12229.26987,2,5.447,7.729
1133.98622,12229.26987,2,5.44,7.731
1133.98622,12229.26987,2,5.441,7.727
1133.98622,12229.26987,2,5.438,7.727
1133.98622,12229.26987,2,5.439,7.726
1133.98622,12229.26987,2,5.448,7.726
1133.98622,12229.26987,2,5.444,7.729
1133.98622,12229.26987,2,5.447,7.73
1133.98622,12229.26987,2,5.447,7.728
1133.98622,12229.26987,2,5.45,7.728
1133.98622,12229.26987,2,5.452,7.727
1133.98622,12229.26987,2,5.452,7.726
1133.98622,12229.26987,2,5.451,7.725
1133.98622,12229.26987,2,5.453,7.726
1133.98622,12229.26987,2,5.45,7.73
1133.98622,12229.26987,2,5.449,7.731
1133.98622,12229.26987,2,5.449,7.731
1133.98622,12229.26987,2,5.448,7.729
1133.98622,12229.26987,2,5.446,7.728
1133.98622,12229.26987,2,5.45,7.725
1133.98622,12229.26987,2,5.45,7.729
1133.98622,12229.26987,2,5.452,7.728
1133.98622,12229.26987,2,5.454,7.727
1133.98622,12229.26987,2,5.449,7.728
1133.98622,12229.26987,2,5.444,7.727
1133.98622,12229.26987,2,5.445,7.727
1133.98622,12229.26987,2,5.444,7.727
1133.98622,12229.26987,2,5.442,7.726
1133.98622,12229.26987,2,5.443,7.727
1133.98622,12229.26987,2,5.441,7.726
1133.98622,12229.26987,2,5.442,7.727
1133.98622,12229.26987,2,5.443,7.727
1133.98622,12229.26987,2,5.44,7.728
1133.98622,12229.26987,2,5.438,7.727
1133.98622,12229.26987,2,5.441,7.728
1133.98622,12229.26987,2,5.44,7.727
1133.98622,12229.26987,2,5.44,7.727
1133.98622,12229.26987,2,5.443,7.728
1133.98622,12229.26987,2,5.438,7.724
1133.98622,12229.26987,2,5.438,7.723
1133.98622,12229.26987,2,5.441,7.724
1133.98622,12229.26987,2,5.443,7.723
1133.98622,12229.26987,2,5.441,7.723
1133.98622,12229.26987,2,5.44,7.721
1133.98622,12229.26987,2,5.445,7.721
1133.98622,12229.26987,2,5.446,7.72
1133.98622,12229.26987,2,5.442,7.718
1133.98622,12229.26987,2,5.441,7.718
1133.98622,12229.26987,2,5.44,7.719
1133.98622,12229.26987,2,5.445,7.717
1133.98622,12229.26987,2,5.449,7.717
1133.98622,12229.26987,2,5.443,7.715
1133.98622,12229.26987,2,5.444,7.715
1133.98622,12229.26987,2,5.443,7.714
1133.98622,12229.26987,2,5.444,7.713
1133.98622,12229.26987,2,5.449,7.713
1133.98622,12229.26987,2,5.443,7.715
1133.98622,12229.26987,2,5.446,7.714
1133.98622,12229.26987,2,5.444,7.721
1133.98622,12229.26987,2,5.444,7.72
1133.98622,12229.26987,2,5.445,7.717
1133.98622,12229.26987,2,5.44,7.718
1133.98622,12229.26987,2,5.447,7.716
1133.98622,12229.26987,2,5.448,7.713
1133.98622,12229.26987,2,5.445,7.718
1133.98622,12229.26987,2,5.447,7.717
1133.98622,12229.26987,2,5.447,7.715
1133.98622,12229.26987,2,5.44,7.711
1133.98622,12229.26987,2,5.439,7.711
1133.98622,12229.26987,2,5.439,7.711
1133.98622,12229.26987,2,5.442,7.713
1133.98622,12229.26987,2,5.444,7.715
1133.98622,12229.26987,2,5.436,7.717
1133.98622,12229.26987,2,5.44,7.716
1133.98622,12229.26987,2,5.44,7.719
1133.98622,12229.26987,2,5.44,7.719
1133.98622,12229.26987,2,5.435,7.718
1133.98622,12229.26987,2,5.432,7.715
1133.98622,12229.26987,2,5.431,7.715
1133.98622,12229.26987,2,5.434,7.714
1133.98622,12229.26987,2,5.433,7.715
1133.98622,12229.26987,2,5.436,7.719
1133.98622,12229.26987,2,5.439,7.714
1133.98622,12229.26987,2,5.435,7.712
1133.98622,12229.26987,2,5.436,7.71
1133.98622,12229.26987,2,5.435,7.709
1133.98622,12229.26987,2,5.434,7.711
1133.98622,12229.26987,2,5.432,7.71
1133.98622,12229.26987,2,5.435,7.707
1133.98622,12229.26987,2,5.432,7.703
1133.98622,12229.26987,2,5.428,7.705
1133.98622,12229.26987,2,5.431,7.709
1133.98622,12229.26987,2,5.434,7.71
1133.98622,12229.26987,2,5.437,7.713
1133.98622,12229.26987,2,5.436,7.722
1133.98622,12229.26987,2,5.434,7.715
1133.98622,12229.26987,2,5.433,7.715
1133.98622,12229.26987,2,5.436,7.715
1133.98622,12229.26987,2,5.434,7.715
1133.98622,12229.26987,2,5.43,7.714
1133.98622,12229.26987,2,5.43,7.715
1133.98622,12229.26987,2,5.429,7.713
1133.98622,12229.26987,2,5.43,7.713
1133.98622,12229.26987,2,5.426,7.711
1133.98622,12229.26987,2,5.424,7.712
1133.98622,12229.26987,2,5.423,7.713
1133.98622,12229.26987,2,5.422,7.71
1133.98622,12229.26987,2,5.427,7.719
1133.98622,12229.26987,2,5.424,7.718
1133.98622,12229.26987,2,5.425,7.712
1133.98622,12229.26987,2,5.428,7.714
1133.98622,12229.26987,2,5.424,7.715
1133.98622,12229.26987,2,5.426,7.714
1133.98622,12229.26987,2,5.423,7.714
1133.98622,12229.26987,2,5.422,7.715
1133.98622,12229.26987,2,5.421,7.713
1133.98622,12229.26987,2,5.419,7.714
1133.98622,12229.26987,2,5.419,7.714
1133.98622,12229.26987,2,5.419,7.714
1133.98622,12229.26987,2,5.422,7.716
1133.98622,12229.26987,2,5.419,7.713
1133.98622,12229.26987,2,5.426,7.715
1133.98622,12229.26987,2,5.424,7.715
1133.98622,12229.26987,2,5.424,7.713
1133.98622,12229.26987,2,5.424,7.715
1133.98622,12229.26987,2,5.424,7.715
1133.98622,12229.26987,2,5.428,7.715
1133.98622,12229.26987,2,5.43,7.715
1133.98622,12229.26987,2,5.427,7.713
1133.98622,12229.26987,2,5.428,7.715
1133.98622,12229.26987,2,5.424,7.717
1133.98622,12229.26987,2,5.425,7.714
1133.98622,12229.26987,2,5.429,7.714
1133.98622,12229.26987,2,5.429,7.714
1133.98622,12229.26987,2,5.43,7.714
1133.98622,12229.26987,2,5.429,7.713
1133.98622,12229.26987,2,5.43,7.714
1133.98622,12229.26987,2,5.433,7.714
1133.98622,12229.26987,2,5.438,7.714
1133.98622,12229.26987,2,5.44,7.714
1133.98622,12229.26987,2,5.436,7.71
1133.98622,12229.26987,2,5.433,7.709
1133.98622,12229.26987,2,5.431,7.71
1133.98622,12229.26987,2,5.438,7.712
1133.98622,12229.26987,2,5.439,7.716
1133.98622,12229.26987,2,5.439,7.713
1133.98622,12229.26987,2,5.498,7.712
1133.98622,12229.26987,2,5.453,7.712
1133.98622,12229.26987,2,5.441,7.713
1133.98622,12229.26987,2,5.43,7.71
1133.98622,12229.26987,2,5.427,7.71
1133.98622,12229.26987,2,5.429,7.712
1133.98622,12229.26987,2,5.423,7.714
1133.98622,12229.26987,2,5.421,7.714
1133.98622,12229.26987,2,5.423,7.713
1133.98622,12229.26987,2,5.427,7.708
1133.98622,12229.26987,2,5.425,7.714
1133.98622,12229.26987,2,5.427,7.707
1133.98622,12229.26987,2,5.425,7.71
1133.98622,12229.26987,2,5.425,7.709
1133.98622,12229.26987,2,5.428,7.708
1133.98622,12229.26987,2,5.425,7.709
1133.98622,12229.26987,2,5.427,7.708
1133.98622,12229.26987,2,5.43,7.71
1133.98622,12229.26987,2,5.428,7.711
1133.98622,12229.26987,2,5.425,7.708
1133.98622,12229.26987,2,5.425,7.707
1133.98622,12229.26987,2,5.428,7.707
1133.98622,12229.26987,2,5.432,7.709
1133.98622,12229.26987,2,5.431,7.711
1133.98622,12229.26987,2,5.427,7.709
1133.98622,12229.26987,2,5.428,7.711
1133.98622,12229.26987,2,5.426,7.711
1133.98622,12229.26987,2,5.428,7.708
1133.98622,12229.26987,2,5.433,7.708
1133.98622,12229.26987,2,5.435,7.709
1133.98622,12229.26987,2,5.434,7.71
1133.98622,12229.26987,2,5.428,7.711
1133.98622,12229.26987,2,5.432,7.708
1133.98622,12229.26987,2,5.435,7.708
1133.98622,12229.26987,2,5.433,7.705
1133.98622,12229.26987,2,5.432,7.705
1133.98622,12229.26987,2,5.433,7.703
1133.98622,12229.26987,2,5.431,7.701
1133.98622,12229.26987,2,5.43,7.701
1133.98622,12229.26987,2,5.431,7.701
1133.98622,12229.26987,2,5.432,7.7
1133.98622,12229.26987,2,5.431,7.702
1133.98622,12229.26987,2,5.427,7.701
1133.98622,12229.26987,2,5.427,7.701
1133.98622,12229.26987,2,5.432,7.698
1133.98622,12229.26987,2,5.428,7.699
1133.98622,12229.26987,2,5.429,7.704
1133.98622,12229.26987,2,5.427,7.703
1133.98622,12229.26987,2,5.428,7.706
1133.98622,12229.26987,2,5.434,7.7
1133.98622,12229.26987,2,5.431,7.699
1133.98622,12229.26987,2,5.43,7.699
1133.98622,12229.26987,2,5.436,7.698
1133.98622,12229.26987,2,5.439,7.7
1133.98622,12229.26987,2,5.436,7.703
1133.98622,12229.26987,2,5.44,7.703
1133.98622,12229.26987,2,5.44,7.701
1133.98622,12229.26987,2,5.44,7.699
1133.98622,12229.26987,2,5.441,7.698
1133.98622,12229.26987,2,5.445,7.697
1133.98622,12229.26987,2,5.445,7.694
1133.98622,12229.26987,2,5.444,7.694
1133.98622,12229.26987,2,5.439,7.696
1133.98622,12229.26987,2,5.44,7.696
1133.98622,12229.26987,2,5.44,7.695
1133.98622,12229.26987,2,5.437,7.694
1133.98622,12229.26987,2,5.44,7.69
1133.98622,12229.26987,2,5.441,7.69
1133.98622,12229.26987,2,5.44,7.691
1133.98622,12229.26987,2,5.442,7.694
1133.98622,12229.26987,2,5.442,7.696
1133.98622,12229.26987,2,5.445,7.695
1133.98622,12229.26987,2,5.447,7.701
1133.98622,12229.26987,2,5.446,7.698
1133.98622,12229.26987,2,5.443,7.695
1133.98622,12229.26987,2,5.442,7.696
1133.98622,12229.26987,2,5.448,7.694
1133.98622,12229.26987,2,5.448,7.696
1133.98622,12229.26987,2,5.442,7.697
1133.98622,12229.26987,2,5.448,7.696
1133.98622,12229.26987,2,5.451,7.693
1133.98622,12229.26987,2,5.451,7.693
1133.98622,12229.26987,2,5.45,7.691
1133.98622,12229.26987,2,5.449,7.691
1133.98622,12229.26987,2,5.45,7.691
1133.98622,12229.26987,2,5.453,7.69
1133.98622,12229.26987,2,5.446,7.69
1133.98622,12229.26987,2,5.448,7.691
1133.98622,12229.26987,2,5.455,7.694
1133.98622,12229.26987,2,5.45,7.696
1133.98622,12229.26987,2,5.452,7.697
1133.98622,12229.26987,2,5.454,7.699
1133.98622,12229.26987,2,5.455,7.696
1133.98622,12229.26987,2,5.455,7.697
1133.98622,12229.26987,2,5.455,7.697
1133.98622,12229.26987,2,5.454,7.697
1133.98622,12229.26987,2,5.452,7.698
1133.98622,12229.26987,2,5.451,7.699
1133.98622,12229.26987,2,5.453,7.702
1133.98622,12229.26987,2,5.451,7.703
1133.98622,12229.26987,2,5.453,7.702
1133.98622,12229.26987,2,5.453,7.702
1133.98622,12229.26987,2,5.455,7.705
1133.98622,12229.26987,2,5.449,7.701
1133.98622,12229.26987,2,5.445,7.699
1133.98622,12229.26987,2,5.448,7.699
1133.98622,12229.26987,2,5.452,7.701
1133.98622,12229.26987,2,5.453,7.7
1133.98622,12229.26987,2,5.45,7.7
1133.98622,12229.26987,2,5.444,7.698
1133.98622,12229.26987,2,5.449,7.695
1133.98622,12229.26987,2,5.449,7.695
1133.98622,12229.26987,2,5.45,7.694
1133.98622,12229.26987,2,5.453,7.694
1133.98622,12229.26987,2,5.448,7.697
1133.98622,12229.26987,2,5.45,7.698
1133.98622,12229.26987,2,5.45,7.698
1133.98622,12229.26987,2,5.448,7.696
1133.98622,12229.26987,2,5.448,7.695
1133.98622,12229.26987,2,5.447,7.698
1133.98622,12229.26987,2,5.451,7.7
1133.98622,12229.26987,2,5.448,7.702
1133.98622,12229.26987,2,5.453,7.701
1133.98622,12229.26987,2,5.449,7.701
1133.98622,12229.26987,2,5.446,7.702
1133.98622,12229.26987,2,5.441,7.703
1133.98622,12229.26987,2,5.447,7.7
1133.98622,12229.26987,2,5.45,7.7
1133.98622,12229.26987,2,5.449,7.7
1133.98622,12229.26987,2,5.454,7.701
1133.98622,12229.26987,2,5.453,7.701
1133.98622,12229.26987,2,5.45,7.698
1133.98622,12229.26987,2,5.454,7.697
1133.98622,12229.26987,2,5.453,7.701
1133.98622,12229.26987,2,5.447,7.704
1133.98622,12229.26987,2,5.448,7.705
1133.98622,12229.26987,2,5.449,7.702
1133.98622,12229.26987,2,5.45,7.7
1133.98622,12229.26987,2,5.457,7.7
1133.98622,12229.26987,2,5.457,7.703
1133.98622,12229.26987,2,5.454,7.704
1133.98622,12229.26987,2,5.448,7.705
1133.98622,12229.26987,2,5.442,7.703
1133.98622,12229.26987,2,5.444,7.704
1133.98622,12229.26987,2,5.444,7.704
1133.98622,12229.26987,2,5.444,7.704
1133.98622,12229.26987,2,5.443,7.704
1133.98622,12229.26987,2,5.438,7.707
1133.98622,12229.26987,2,5.445,7.706
1133.98622,12229.26987,2,5.444,7.708
1133.98622,12229.26987,2,5.444,7.709
1133.98622,12229.26987,2,5.447,7.71
1133.98622,12229.26987,2,5.445,7.711
1133.98622,12229.26987,2,5.446,7.711
1133.98622,12229.26987,2,5.444,7.713
1133.98622,12229.26987,2,5.448,7.713
1133.98622,12229.26987,2,5.448,7.711
1133.98622,12229.26987,2,5.445,7.712
1133.98622,12229.26987,2,5.444,7.712
1133.98622,12229.26987,2,5.447,7.712
1133.98622,12229.26987,2,5.447,7.712
1133.98622,12229.26987,2,5.444,7.711
1133.98622,12229.26987,2,5.448,7.71
1133.98622,12229.26987,2,5.448,7.713
1133.98622,12229.26987,2,5.449,7.712
1133.98622,12229.26987,2,5.451,7.712
1133.98622,12229.26987,2,5.45,7.712
1133.98622,12229.26987,2,5.447,7.709
1133.98622,12229.26987,2,5.449,7.71
1133.98622,12229.26987,2,5.449,7.71
1133.98622,12229.26987,2,5.451,7.709
1133.98622,12229.26987,2,5.451,7.709
1133.98622,12229.26987,2,5.455,7.71
1133.98622,12229.26987,2,5.452,7.709
1133.98622,12229.26987,2,5.453,7.711
1133.98622,12229.26987,2,5.454,7.713
1133.98622,12229.26987,2,5.456,7.713
1133.98622,12229.26987,2,5.458,7.713
1133.98622,12229.26987,2,5.453,7.713
1133.98622,12229.26987,2,5.454,7.712
1133.98622,12229.26987,2,5.458,7.712
1133.98622,12229.26987,2,5.457,7.711
1133.98622,12229.26987,2,5.455,7.712
1133.98622,12229.26987,2,5.456,7.713
1133.98622,12229.26987,2,5.453,7.713
1133.98622,12229.26987,2,5.455,7.715
1133.98622,12229.26987,2,5.455,7.715
1133.98622,12229.26987,2,5.458,7.714
1133.98622,12229.26987,2,5.452,7.716
1133.98622,12229.26987,2,5.451,7.716
1133.98622,12229.26987,2,5.455,7.716
1133.98622,12229.26987,2,5.453,7.718
1133.98622,12229.26987,2,5.451,7.718
1133.98622,12229.26987,2,5.453,7.716
1133.98622,12229.26987,2,5.455,7.717
1133.98622,12229.26987,2,5.458,7.716
1133.98622,12229.26987,2,5.46,7.717
1133.98622,12229.26987,2,5.455,7.717
1133.98622,12229.26987,2,5.455,7.716
1133.98622,12229.26987,2,5.451,7.716
1133.98622,12229.26987,2,5.452,7.716
1133.98622,12229.26987,2,5.452,7.715
1133.98622,12229.26987,2,5.447,7.714
1133.98622,12229.26987,2,5.451,7.714
1133.98622,12229.26987,2,5.445,7.714
1133.98622,12229.26987,2,5.445,7.713
1133.98622,12229.26987,2,5.45,7.713
1133.98622,12229.26987,2,5.447,7.713
1133.98622,12229.26987,2,5.449,7.71
1133.98622,12229.26987,2,5.452,7.711
1133.98622,12229.26987,2,5.446,7.711
1133.98622,12229.26987,2,5.448,7.71
1133.98622,12229.26987,2,5.452,7.71
1133.98622,12229.26987,2,5.452,7.71
1133.98622,12229.26987,2,5.45,7.709
1133.98622,12229.26987,2,5.451,7.71
1133.98622,12229.26987,2,5.451,7.708
1133.98622,12229.26987,2,5.449,7.709
1133.98622,12229.26987,2,5.445,7.71
1133.98622,12229.26987,2,5.445,7.709
1133.98622,12229.26987,2,5.445,7.709
1133.98622,12229.26987,2,5.448,7.71
1133.98622,12229.26987,2,5.445,7.709
1133.98622,12229.26987,2,5.451,7.708
1133.98622,12229.26987,2,5.451,7.709
1133.98622,12229.26987,2,5.451,7.709
1133.98622,12229.26987,2,5.449,7.709
1133.98622,12229.26987,2,5.452,7.709
1133.98622,12229.26987,2,5.453,7.708
1133.98622,12229.26987,2,5.454,7.709
1133.98622,12229.26987,2,5.449,7.71
1133.98622,12229.26987,2,5.449,7.708
1133.98622,12229.26987,2,5.445,7.711
1133.98622,12229.26987,2,5.451,7.709
1133.98622,12229.26987,2,5.456,7.711
1133.98622,12229.26987,2,5.45,7.713
1133.98622,12229.26987,2,5.454,7.712
1133.98622,12229.26987,2,5.454,7.712
