Latitude,Longitude,Comment,Chl-a [µg/l],Depth [m]
1135.91983,12230.01246,10,4.476,1.399
1135.91983,12230.01246,10,5.21,1.396
1135.91983,12230.01246,10,4.697,1.395
1135.91983,12230.01246,10,4.547,1.396
1135.91983,12230.01246,10,4.633,1.399
1135.91983,12230.01246,10,4.512,1.407
1135.91983,12230.01246,10,4.576,1.414
1135.91983,12230.01246,10,4.54,1.423
1135.91983,12230.01246,10,4.519,1.436
1135.91983,12230.01246,10,4.718,1.449
1135.91983,12230.01246,10,4.569,1.466
1135.91983,12230.01246,10,4.654,1.48
1135.91983,12230.01246,10,4.611,1.494
1135.91983,12230.01246,10,4.469,1.509
1135.91983,12230.01246,10,4.355,1.515
1135.91983,12230.01246,10,4.063,1.519
1135.91983,12230.01246,10,3.385,1.519
1135.91983,12230.01246,10,2.865,1.519
1135.91983,12230.01246,10,2.473,1.516
1135.91983,12230.01246,10,2.402,1.519
1135.91983,12230.01246,10,2.58,1.516
1135.91983,12230.01246,10,3.072,1.514
1135.91983,12230.01246,10,3.671,1.504
1135.91983,12230.01246,10,4.312,1.491
1135.91983,12230.01246,10,4.426,1.475
1135.91983,12230.01246,10,4.576,1.456
1135.91983,12230.01246,10,4.626,1.437
1135.91983,12230.01246,10,4.804,1.417
1135.91983,12230.01246,10,4.469,1.399
1135.91983,12230.01246,10,4.17,1.384
1135.91983,12230.01246,10,3.97,1.373
1135.91983,12230.01246,10,3.699,1.365
1135.91983,12230.01246,10,3.421,1.365
1135.91983,12230.01246,10,3.129,1.371
1135.91983,12230.01246,10,2.78,1.387
1135.91983,12230.01246,10,2.495,1.408
1135.91983,12230.01246,10,2.78,1.419
1135.91983,12230.01246,10,2.609,1.432
1135.91983,12230.01246,10,3.093,1.444
1135.91983,12230.01246,10,3.136,1.455
1135.91983,12230.01246,10,3.136,1.455
1135.91983,12230.01246,10,3.036,1.467
1135.91983,12230.01246,10,3.485,1.478
1136.15682,12230.57246,9,1.262,-0.022
1136.15682,12230.57246,9,1.205,-0.011
1136.15682,12230.57246,9,1.183,0.004
1136.15682,12230.57246,9,1.062,0.022
1136.15682,12230.57246,9,0.998,0.037
1136.15682,12230.57246,9,0.919,0.055
1136.15682,12230.57246,9,0.841,0.071
1136.15682,12230.57246,9,0.77,0.083
1136.15682,12230.57246,9,0.677,0.094
1136.15682,12230.57246,9,0.649,0.103
1136.15682,12230.57246,9,0.684,0.115
1136.15682,12230.57246,9,0.649,0.132
1136.15682,12230.57246,9,0.57,0.154
1136.15682,12230.57246,9,0.556,0.179
1136.15682,12230.57246,9,0.584,0.21
1136.15682,12230.57246,9,0.513,0.236
1136.15682,12230.57246,9,0.506,0.263
1136.15682,12230.57246,9,0.492,0.284
1136.15682,12230.57246,9,0.463,0.304
1136.15682,12230.57246,9,0.463,0.324
1136.15682,12230.57246,9,0.449,0.343
1136.15682,12230.57246,9,0.463,0.365
1136.15682,12230.57246,9,0.456,0.385
1136.15682,12230.57246,9,0.456,0.407
1136.15682,12230.57246,9,0.478,0.425
1136.15682,12230.57246,9,0.592,0.44
1136.15682,12230.57246,9,0.506,0.452
1136.15682,12230.57246,9,0.527,0.468
1136.15682,12230.57246,9,0.584,0.487
1136.15682,12230.57246,9,0.62,0.511
1136.15682,12230.57246,9,0.556,0.533
1136.15682,12230.57246,9,0.556,0.533
1136.15682,12230.57246,9,0.535,0.554
1136.15682,12230.57246,9,0.57,0.574
1136.15682,12230.57246,9,0.584,0.591
1136.15682,12230.57246,9,0.549,0.613
1136.15682,12230.57246,9,0.527,0.644
1136.15682,12230.57246,9,0.527,0.681
1136.15682,12230.57246,9,0.599,0.727
1136.15682,12230.57246,9,0.606,0.777
1136.15682,12230.57246,9,0.57,0.832
1136.15682,12230.57246,9,0.584,0.893
1136.15682,12230.57246,9,0.634,0.956
1136.15682,12230.57246,9,0.613,1.012
1136.15682,12230.57246,9,0.649,1.061
1136.15682,12230.57246,9,0.784,1.105
1136.15682,12230.57246,9,0.87,1.13
1136.15682,12230.57246,9,0.884,1.139
1136.15682,12230.57246,9,0.934,1.149
1136.15682,12230.57246,9,0.905,1.138
1136.15682,12230.57246,9,0.905,1.14
1136.15682,12230.57246,9,0.948,1.143
1136.15682,12230.57246,9,0.934,1.152
1136.15682,12230.57246,9,0.912,1.166
1136.15682,12230.57246,9,0.955,1.179
1136.15682,12230.57246,9,0.87,1.193
1136.15682,12230.57246,9,0.798,1.203
1136.15682,12230.57246,9,0.784,1.214
1136.15682,12230.57246,9,0.727,1.227
1136.15682,12230.57246,9,0.713,1.238
1136.15682,12230.57246,9,0.698,1.246
1136.15682,12230.57246,9,0.649,1.259
1136.15682,12230.57246,9,0.67,1.265
1136.15682,12230.57246,9,0.691,1.277
1136.15682,12230.57246,9,0.72,1.298
1136.15682,12230.57246,9,0.684,1.314
1136.15682,12230.57246,9,0.677,1.337
1136.15682,12230.57246,9,0.634,1.353
1136.15682,12230.57246,9,0.663,1.367
1136.15682,12230.57246,9,0.677,1.376
1136.15682,12230.57246,9,0.649,1.38
1136.15682,12230.57246,9,0.656,1.386
1136.15682,12230.57246,9,0.649,1.386
1136.15682,12230.57246,9,0.663,1.39
1136.15682,12230.57246,9,0.649,1.393
1136.15682,12230.57246,9,0.763,1.401
1136.15682,12230.57246,9,0.734,1.411
1136.15682,12230.57246,9,0.713,1.428
1136.15682,12230.57246,9,0.77,1.451
1136.15682,12230.57246,9,0.698,1.48
1136.15682,12230.57246,9,0.691,1.511
1136.15682,12230.57246,9,0.698,1.54
1136.15682,12230.57246,9,0.734,1.565
1136.15682,12230.57246,9,0.741,1.589
1136.15682,12230.57246,9,0.777,1.606
1136.15682,12230.57246,9,0.87,1.621
1136.15682,12230.57246,9,0.805,1.639
1136.15682,12230.57246,9,0.756,1.655
1136.15682,12230.57246,9,0.756,1.655
1136.15682,12230.57246,9,0.713,1.672
1136.15682,12230.57246,9,0.748,1.683
1136.15682,12230.57246,9,0.855,1.691
1136.15682,12230.57246,9,0.827,1.7
1136.15682,12230.57246,9,0.82,1.708
1136.15682,12230.57246,9,0.777,1.722
1136.15682,12230.57246,9,0.734,1.741
1136.15682,12230.57246,9,0.827,1.767
1136.15682,12230.57246,9,0.87,1.797
1136.15682,12230.57246,9,0.784,1.828
1136.15682,12230.57246,9,0.734,1.857
1136.15682,12230.57246,9,0.734,1.883
1136.15682,12230.57246,9,0.748,1.903
1136.15682,12230.57246,9,0.862,1.92
1136.15682,12230.57246,9,1.048,1.935
1136.15682,12230.57246,9,1.026,1.945
1136.15682,12230.57246,9,1.012,1.958
1136.15682,12230.57246,9,0.991,1.976
1136.15682,12230.57246,9,1.033,1.994
1136.15682,12230.57246,9,0.955,2.019
1136.15682,12230.57246,9,0.884,2.045
1136.15682,12230.57246,9,0.841,2.071
1136.15682,12230.57246,9,0.827,2.098
1136.15682,12230.57246,9,0.848,2.121
1136.15682,12230.57246,9,0.927,2.142
1136.15682,12230.57246,9,0.891,2.168
1136.15682,12230.57246,9,0.848,2.185
1136.15682,12230.57246,9,0.862,2.204
1136.15682,12230.57246,9,0.834,2.215
1136.15682,12230.57246,9,0.834,2.228
1136.15682,12230.57246,9,0.905,2.243
1136.15682,12230.57246,9,0.862,2.26
1136.15682,12230.57246,9,0.898,2.28
1136.15682,12230.57246,9,0.941,2.297
1136.15682,12230.57246,9,0.948,2.309
1136.15682,12230.57246,9,0.891,2.33
1136.15682,12230.57246,9,1.019,2.362
1136.15682,12230.57246,9,0.998,2.398
1136.15682,12230.57246,9,0.877,2.437
1136.15682,12230.57246,9,0.87,2.462
1136.15682,12230.57246,9,0.884,2.475
1136.15682,12230.57246,9,0.919,2.485
1136.15682,12230.57246,9,0.962,2.479
1136.15682,12230.57246,9,0.941,2.479
1136.15682,12230.57246,9,0.962,2.485
1136.15682,12230.57246,9,0.998,2.495
1136.15682,12230.57246,9,0.962,2.513
1136.15682,12230.57246,9,0.976,2.537
1136.15682,12230.57246,9,0.934,2.548
1136.15682,12230.57246,9,0.976,2.563
1136.15682,12230.57246,9,1.033,2.567
1136.15682,12230.57246,9,1.069,2.575
1136.15682,12230.57246,9,0.955,2.587
1136.15682,12230.57246,9,0.948,2.604
1136.15682,12230.57246,9,0.941,2.62
1136.15682,12230.57246,9,0.969,2.638
1136.15682,12230.57246,9,0.941,2.65
1136.15682,12230.57246,9,0.941,2.65
1136.15682,12230.57246,9,1.033,2.666
1136.15682,12230.57246,9,1.183,2.68
1136.15682,12230.57246,9,1.119,2.699
1136.15682,12230.57246,9,1.048,2.714
1136.15682,12230.57246,9,0.955,2.729
1136.15682,12230.57246,9,0.898,2.746
1136.15682,12230.57246,9,0.912,2.769
1136.15682,12230.57246,9,0.998,2.8
1136.15682,12230.57246,9,1.09,2.84
1136.15682,12230.57246,9,1.005,2.882
1136.15682,12230.57246,9,0.962,2.921
1136.15682,12230.57246,9,1.098,2.952
1136.15682,12230.57246,9,1.098,2.975
1136.15682,12230.57246,9,0.998,2.988
1136.15682,12230.57246,9,1.098,2.997
1136.15682,12230.57246,9,1.112,3.006
1136.15682,12230.57246,9,1.062,3.014
1136.15682,12230.57246,9,1.041,3.024
1136.15682,12230.57246,9,0.941,3.031
1136.15682,12230.57246,9,1.062,3.042
1136.15682,12230.57246,9,1.055,3.044
1136.15682,12230.57246,9,1.012,3.043
1136.15682,12230.57246,9,0.955,3.044
1136.15682,12230.57246,9,0.884,3.037
1136.15682,12230.57246,9,0.884,3.036
1136.15682,12230.57246,9,0.87,3.04
1136.15682,12230.57246,9,0.891,3.053
1136.15682,12230.57246,9,0.955,3.077
1136.15682,12230.57246,9,0.862,3.111
1136.15682,12230.57246,9,0.898,3.142
1136.15682,12230.57246,9,0.891,3.177
1136.15682,12230.57246,9,0.884,3.207
1136.15682,12230.57246,9,1.041,3.235
1136.15682,12230.57246,9,1.062,3.261
1136.15682,12230.57246,9,1.033,3.279
1136.15682,12230.57246,9,1.098,3.299
1136.15682,12230.57246,9,1.098,3.315
1136.15682,12230.57246,9,1.033,3.329
1136.15682,12230.57246,9,1.026,3.342
1136.15682,12230.57246,9,0.976,3.356
1136.15682,12230.57246,9,1.005,3.37
1136.15682,12230.57246,9,1.019,3.384
1136.15682,12230.57246,9,1.212,3.4
1136.15682,12230.57246,9,1.19,3.418
1136.15682,12230.57246,9,1.112,3.438
1136.15682,12230.57246,9,1.09,3.454
1136.15682,12230.57246,9,0.969,3.464
1136.15682,12230.57246,9,0.941,3.47
1136.15682,12230.57246,9,0.991,3.473
1136.15682,12230.57246,9,1.019,3.471
1136.15682,12230.57246,9,1.112,3.468
1136.15682,12230.57246,9,1.069,3.468
1136.15682,12230.57246,9,1.197,3.463
1136.15682,12230.57246,9,1.133,3.456
1136.15682,12230.57246,9,1.005,3.454
1136.15682,12230.57246,9,0.969,3.453
1136.15682,12230.57246,9,0.969,3.453
1136.15682,12230.57246,9,0.991,3.454
1136.15682,12230.57246,9,1.026,3.46
1136.15682,12230.57246,9,1.048,3.468
1136.15682,12230.57246,9,1.112,3.479
1136.15682,12230.57246,9,1.019,3.493
1136.15682,12230.57246,9,1.09,3.505
1136.15682,12230.57246,9,1.148,3.518
1136.15682,12230.57246,9,1.112,3.53
1136.15682,12230.57246,9,1.076,3.545
1136.15682,12230.57246,9,1.041,3.563
1136.15682,12230.57246,9,0.969,3.579
1136.15682,12230.57246,9,0.969,3.592
1136.15682,12230.57246,9,1.033,3.613
1136.15682,12230.57246,9,1.055,3.628
1136.15682,12230.57246,9,1.148,3.65
1136.15682,12230.57246,9,1.069,3.667
1136.15682,12230.57246,9,1.09,3.681
1136.15682,12230.57246,9,1.033,3.686
1136.15682,12230.57246,9,0.955,3.686
1136.15682,12230.57246,9,0.912,3.676
1136.15682,12230.57246,9,0.948,3.668
1136.15682,12230.57246,9,1.041,3.655
1136.15682,12230.57246,9,1.055,3.645
1136.15682,12230.57246,9,1.098,3.641
1136.15682,12230.57246,9,1.062,3.637
1136.15682,12230.57246,9,1.041,3.639
1136.15682,12230.57246,9,1.012,3.648
1136.15682,12230.57246,9,1.055,3.661
1136.15682,12230.57246,9,1.09,3.68
1136.15682,12230.57246,9,1.155,3.7
1136.15682,12230.57246,9,1.148,3.722
1136.15682,12230.57246,9,1.14,3.746
1136.15682,12230.57246,9,1.09,3.771
1136.15682,12230.57246,9,1.033,3.799
1136.15682,12230.57246,9,0.998,3.831
1136.15682,12230.57246,9,1.098,3.861
1136.15682,12230.57246,9,1.14,3.889
1136.15682,12230.57246,9,1.105,3.914
1136.15682,12230.57246,9,1.083,3.934
1136.15682,12230.57246,9,1.133,3.948
1136.15682,12230.57246,9,1.176,3.957
1136.15682,12230.57246,9,1.169,3.959
1136.15682,12230.57246,9,1.119,3.963
1136.15682,12230.57246,9,1.033,3.968
1136.15682,12230.57246,9,1.033,3.976
1136.15682,12230.57246,9,1.012,3.992
1136.15682,12230.57246,9,1.083,4.009
1136.15682,12230.57246,9,1.126,4.027
1136.15682,12230.57246,9,1.033,4.046
1136.15682,12230.57246,9,1.033,4.063
1136.15682,12230.57246,9,0.984,4.078
1136.15682,12230.57246,9,1.019,4.087
1136.15682,12230.57246,9,1.048,4.097
1136.15682,12230.57246,9,1.048,4.107
1136.15682,12230.57246,9,1.119,4.123
1136.15682,12230.57246,9,1.105,4.144
1136.15682,12230.57246,9,1.119,4.169
1136.15682,12230.57246,9,1.119,4.169
1136.15682,12230.57246,9,1.033,4.2
1136.15682,12230.57246,9,1.119,4.236
1136.15682,12230.57246,9,1.14,4.27
1136.15682,12230.57246,9,1.197,4.302
1136.15682,12230.57246,9,1.269,4.328
1136.15682,12230.57246,9,1.49,4.348
1136.15682,12230.57246,9,1.568,4.36
1136.15682,12230.57246,9,1.589,4.367
1136.15682,12230.57246,9,1.604,4.366
1136.15682,12230.57246,9,1.447,4.363
1136.15682,12230.57246,9,1.247,4.356
1136.15682,12230.57246,9,1.112,4.345
1136.15682,12230.57246,9,1.076,4.338
1136.15682,12230.57246,9,1.219,4.338
1136.15682,12230.57246,9,1.482,4.34
1136.15682,12230.57246,9,1.568,4.347
1136.15682,12230.57246,9,1.618,4.353
1136.15682,12230.57246,9,1.597,4.359
1136.15682,12230.57246,9,1.668,4.364
1136.15682,12230.57246,9,1.711,4.366
1136.15682,12230.57246,9,1.825,4.37
1136.15682,12230.57246,9,1.817,4.373
1136.15682,12230.57246,9,2.894,4.375
1136.15682,12230.57246,9,3.635,4.382
1136.15682,12230.57246,9,3.414,4.387
1136.15682,12230.57246,9,3.671,4.392
1136.15682,12230.57246,9,3.82,4.398
1136.15682,12230.57246,9,4.597,4.402
1136.15682,12230.57246,9,5.923,4.401
1136.15682,12230.57246,9,6.457,4.405
1136.15682,12230.57246,9,6.35,4.404
1136.15682,12230.57246,9,5.495,4.405
1136.15682,12230.57246,9,4.797,4.404
1136.15682,12230.57246,9,4.697,4.403
1136.15682,12230.57246,9,4.17,4.403
1136.15682,12230.57246,9,3.051,4.401
1136.15682,12230.57246,9,2.502,4.399
1136.15682,12230.57246,9,2.209,4.397
1136.15682,12230.57246,9,2.095,4.394
1136.15682,12230.57246,9,2.231,4.399
1136.15682,12230.57246,9,2.993,4.402
1136.15682,12230.57246,9,3.293,4.409
1136.15682,12230.57246,9,3.286,4.416
1136.15682,12230.57246,9,3.877,4.422
1136.15682,12230.57246,9,5.766,4.426
1136.15682,12230.57246,9,5.83,4.432
1136.15682,12230.57246,9,4.939,4.435
1136.15682,12230.57246,9,4.904,4.438
1136.15682,12230.57246,9,5.174,4.441
1136.15682,12230.57246,9,6.122,4.441
1136.15682,12230.57246,9,6.685,4.442
1136.15682,12230.57246,9,6.187,4.441
1136.15682,12230.57246,9,5.98,4.439
1136.15682,12230.57246,9,4.989,4.438
1136.15682,12230.57246,9,4.262,4.434
1136.15682,12230.57246,9,3.849,4.431
1136.15682,12230.57246,9,3.849,4.431
1136.15682,12230.57246,9,3.899,4.426
1136.15682,12230.57246,9,4.504,4.421
1136.15682,12230.57246,9,4.946,4.418
1136.15682,12230.57246,9,5.31,4.414
1136.15682,12230.57246,9,6.522,4.412
1136.15682,12230.57246,9,8.104,4.412
1136.15682,12230.57246,9,8.104,4.413
1136.15682,12230.57246,9,7.37,4.418
1136.15682,12230.57246,9,6.7,4.426
1136.15682,12230.57246,9,7.933,4.438
1136.15682,12230.57246,9,9.615,4.451
1136.15682,12230.57246,9,10.933,4.466
1136.15682,12230.57246,9,11.732,4.47
1136.15682,12230.57246,9,12.708,4.471
1136.15682,12230.57246,9,13.485,4.474
1136.15682,12230.57246,9,14.012,4.474
1136.15682,12230.57246,9,14.583,4.472
1136.15682,12230.57246,9,15.431,4.469
1136.15682,12230.57246,9,14.276,4.466
1136.15682,12230.57246,9,11.917,4.465
1136.15682,12230.57246,9,9.479,4.462
1136.15682,12230.57246,9,7.74,4.46
1136.15682,12230.57246,9,7.284,4.457
1136.15682,12230.57246,9,8.018,4.451
1136.15682,12230.57246,9,8.923,4.444
1136.15682,12230.57246,9,8.838,4.439
1136.15682,12230.57246,9,8.453,4.433
1136.15682,12230.57246,9,8.09,4.429
1136.15682,12230.57246,9,7.491,4.428
1136.15682,12230.57246,9,6.792,4.431
1136.15682,12230.57246,9,6.358,4.435
1136.15682,12230.57246,9,6.807,4.439
1136.15682,12230.57246,9,8.253,4.443
1136.15682,12230.57246,9,12.929,4.449
1136.15682,12230.57246,9,19.508,4.455
1136.15682,12230.57246,9,24.026,4.458
1136.15682,12230.57246,9,24.924,4.463
1136.15682,12230.57246,9,22.694,4.463
1136.15682,12230.57246,9,18.923,4.466
1136.15682,12230.57246,9,14.255,4.472
1136.15682,12230.57246,9,10.47,4.481
1136.15682,12230.57246,9,9.244,4.49
1136.15682,12230.57246,9,8.888,4.496
1136.15682,12230.57246,9,8.46,4.493
1136.15682,12230.57246,9,8.047,4.495
1136.15682,12230.57246,9,8.253,4.496
1136.15682,12230.57246,9,10.891,4.497
1136.15682,12230.57246,9,11.689,4.501
1136.15682,12230.57246,9,12.494,4.503
1136.15682,12230.57246,9,14.005,4.506
1136.15682,12230.57246,9,14.126,4.508
1136.15682,12230.57246,9,12.131,4.511
1136.15682,12230.57246,9,9.722,4.513
1136.15682,12230.57246,9,9.03,4.514
1136.15682,12230.57246,9,10.534,4.518
1136.15682,12230.57246,9,10.584,4.519
1136.15682,12230.57246,9,10.563,4.519
1136.15682,12230.57246,9,10.563,4.519
1136.15682,12230.57246,9,10.256,4.521
1136.15682,12230.57246,9,10.442,4.521
1136.15682,12230.57246,9,9.536,4.521
1136.15682,12230.57246,9,8.182,4.518
1136.15682,12230.57246,9,7.947,4.513
1136.15682,12230.57246,9,9.315,4.513
1136.15682,12230.57246,9,8.859,4.517
1136.15682,12230.57246,9,7.655,4.521
1136.15682,12230.57246,9,5.588,4.522
1136.15682,12230.57246,9,4.604,4.519
1136.15682,12230.57246,9,4.483,4.518
1136.15682,12230.57246,9,4.326,4.516
1136.15682,12230.57246,9,3.892,4.515
1136.15682,12230.57246,9,3.592,4.512
1136.15682,12230.57246,9,3.443,4.513
1136.15682,12230.57246,9,3.3,4.511
1136.15682,12230.57246,9,3.108,4.51
1136.15682,12230.57246,9,2.651,4.51
1136.15682,12230.57246,9,2.523,4.508
1136.15682,12230.57246,9,3.015,4.508
1136.15682,12230.57246,9,2.901,4.508
1136.15682,12230.57246,9,2.601,4.508
1136.15682,12230.57246,9,2.438,4.508
1136.15682,12230.57246,9,2.637,4.508
1136.15682,12230.57246,9,2.993,4.505
1136.15682,12230.57246,9,3.336,4.507
1136.15682,12230.57246,9,3.685,4.508
1136.15682,12230.57246,9,4.134,4.509
1136.15682,12230.57246,9,4.398,4.51
1136.15682,12230.57246,9,5.403,4.508
1136.15682,12230.57246,9,6.336,4.513
1136.15682,12230.57246,9,5.901,4.512
1136.15682,12230.57246,9,5.502,4.513
1136.15682,12230.57246,9,4.426,4.517
1136.15682,12230.57246,9,3.742,4.516
1136.15682,12230.57246,9,3.464,4.516
1136.15682,12230.57246,9,3.4,4.518
1136.15682,12230.57246,9,4.034,4.517
1136.15682,12230.57246,9,4.063,4.519
1136.15682,12230.57246,9,3.621,4.52
1136.15682,12230.57246,9,3.614,4.52
1136.15682,12230.57246,9,3.934,4.521
1136.15682,12230.57246,9,4.148,4.521
1136.15682,12230.57246,9,4.177,4.522
1136.15682,12230.57246,9,4.376,4.522
1136.15682,12230.57246,9,3.785,4.517
1136.15682,12230.57246,9,3.5,4.518
1136.15682,12230.57246,9,3.015,4.514
1136.15682,12230.57246,9,2.773,4.507
1136.15682,12230.57246,9,3.143,4.495
1136.15682,12230.57246,9,3.172,4.487
1136.15682,12230.57246,9,3.108,4.481
1136.15682,12230.57246,9,3.243,4.478
1136.15682,12230.57246,9,2.915,4.482
1136.15682,12230.57246,9,2.894,4.491
1136.15682,12230.57246,9,2.972,4.504
1136.15682,12230.57246,9,2.972,4.504
1136.15682,12230.57246,9,2.865,4.51
1136.15682,12230.57246,9,2.58,4.51
1136.15682,12230.57246,9,2.537,4.508
1136.15682,12230.57246,9,2.587,4.508
1136.15682,12230.57246,9,2.887,4.508
1136.15682,12230.57246,9,3.635,4.507
1136.15682,12230.57246,9,4.497,4.507
1136.15682,12230.57246,9,5.923,4.508
1136.15682,12230.57246,9,7.256,4.506
1136.15682,12230.57246,9,8.489,4.508
1136.15682,12230.57246,9,11.062,4.508
1136.15682,12230.57246,9,13.335,4.508
1136.15682,12230.57246,9,14.526,4.508
1136.15682,12230.57246,9,13.3,4.509
1136.15682,12230.57246,9,11.047,4.51
1136.15682,12230.57246,9,9.843,4.511
1136.15682,12230.57246,9,9.736,4.513
1136.15682,12230.57246,9,10.099,4.514
1136.15682,12230.57246,9,10.655,4.517
1136.15682,12230.57246,9,11.161,4.516
1136.15682,12230.57246,9,21.931,4.518
1136.15682,12230.57246,9,32.387,4.519
1136.15682,12230.57246,9,35.309,4.52
1136.15682,12230.57246,9,26.998,4.521
1136.15682,12230.57246,9,19.814,4.521
1136.15682,12230.57246,9,12.544,4.522
1136.15682,12230.57246,9,7.291,4.523
1136.15682,12230.57246,9,4.64,4.523
1136.15682,12230.57246,9,3.585,4.523
1136.15682,12230.57246,9,3.428,4.523
1136.15682,12230.57246,9,3.165,4.521
1136.15682,12230.57246,9,3.97,4.514
1136.15682,12230.57246,9,4.148,4.503
1136.15682,12230.57246,9,4.704,4.486
1136.15682,12230.57246,9,6.279,4.471
1136.15682,12230.57246,9,10.691,4.459
1136.15682,12230.57246,9,29.55,4.451
1136.15682,12230.57246,9,49.621,4.447
1136.15682,12230.57246,9,60.212,4.442
1136.15682,12230.57246,9,56.819,4.451
1136.15682,12230.57246,9,32.337,4.454
1136.15682,12230.57246,9,15.367,4.463
1136.15682,12230.57246,9,7.263,4.47
1136.15682,12230.57246,9,3.45,4.475
1136.15682,12230.57246,9,1.689,4.485
1136.15682,12230.57246,9,1.226,4.49
1136.15682,12230.57246,9,4.768,4.492
1136.15682,12230.57246,9,26.863,4.49
1136.15682,12230.57246,9,44.71,4.489
1136.15682,12230.57246,9,53.569,4.487
1136.15682,12230.57246,9,55.729,4.487
1136.15682,12230.57246,9,58.558,4.488
1136.15682,12230.57246,9,57.96,4.489
1136.15682,12230.57246,9,53.84,4.491
1136.15682,12230.57246,9,53.37,4.494
1136.15682,12230.57246,9,47.711,4.495
1136.15682,12230.57246,9,36.449,4.495
1136.15682,12230.57246,9,36.449,4.495
1136.15682,12230.57246,9,22.694,4.493
1136.15682,12230.57246,9,11.667,4.492
1136.15682,12230.57246,9,5.844,4.493
1136.15682,12230.57246,9,2.801,4.496
1136.15682,12230.57246,9,1.368,4.499
1136.15682,12230.57246,9,0.691,4.506
1136.15682,12230.57246,9,0.356,4.51
1136.15682,12230.57246,9,0.2,4.52
1136.15682,12230.57246,9,0.121,4.515
1136.15682,12230.57246,9,0.071,4.51
1136.15682,12230.57246,9,0.043,4.502
1136.15682,12230.57246,9,0.029,4.494
1136.15682,12230.57246,9,0.021,4.485
1136.15682,12230.57246,9,0.007,4.476
1136.15682,12230.57246,9,0.007,4.469
1136.15682,12230.57246,9,0.0,4.466
1136.15682,12230.57246,9,0.0,4.464
1136.15682,12230.57246,9,0.599,4.469
1136.15682,12230.57246,9,1.511,4.471
1136.15682,12230.57246,9,0.855,4.475
1136.15682,12230.57246,9,1.917,4.482
1136.15682,12230.57246,9,3.884,4.488
1136.15682,12230.57246,9,5.488,4.493
1136.15682,12230.57246,9,10.164,4.496
1136.15682,12230.57246,9,20.32,4.496
1136.15682,12230.57246,9,34.874,4.493
1136.15682,12230.57246,9,49.079,4.493
1136.15682,12230.57246,9,57.461,4.494
1136.15682,12230.57246,9,67.881,4.498
1136.15682,12230.57246,9,67.232,4.502
1136.15682,12230.57246,9,56.463,4.506
1136.15682,12230.57246,9,77.902,4.507
1136.15682,12230.57246,9,81.68,4.504
1136.15682,12230.57246,9,79.035,4.505
1136.15682,12230.57246,9,75.636,4.508
1136.15682,12230.57246,9,57.774,4.508
1136.15682,12230.57246,9,40.027,4.508
